0.5578,0.5578,0,4,1
98.99,98.99,0,2,0
0,0.0000841,0.0000841,1,0
0,0.00488449,0.00488449,1,0
32.25,32.25,0,2,0
0,0.00002237,0.00002237,1,0
0.00103915,0.00103915,0,2,0
0.8,0.8,0,2,1
0,0.01000444,0.01000444,1,0
17.95874172,17.95874172,0,10,1
0,0.00007867,0.00007867,1,0
2.51,2.51,0,2,1
0,0.00056826,0.00056826,1,0
39.52,39.52,0,2,0
0,0.01217364,0.01217364,1,0
0,0.00020965,0.00020965,1,0
1,1,0,2,1
0,0.00059632,0.00059632,1,0
1.62852724,1.62852724,0,6,1
24.99,24.99,0,2,0
4,4,0,2,0
2.3999,2.3999,0,4,1
0,0.0002148,0.0002148,6,0
1.85921087,1.8593312,0.00012033,431,0
0,0.00000002,0.00000002,1,0
0.00805951,0.00827159,0.00021208,34,0
31.2,31.2,0,2,0
0,0.00001,0.00001,1,0
0.01852594,0.01852594,0,2,0
0.02288565,0.02696664,0.00408099,112,0
0,0.00711326,0.00711326,1,0
0.7266,0.7266,0,2,1
0.3,0.3,0,2,0
0.00784733,0.0079906,0.00014327,6,0
1.0553,1.0553,0,2,1
0,0.010075,0.010075,1,0
15,15,0,2,0
22.38187755,22.38187755,0,38,1
0.05608417,0.06338635,0.00730218,25,0
1.249,1.249,0,4,1
0,0.1410385,0.1410385,14,0
0,0.0052031,0.0052031,1,0
0.78211685,0.78211685,0,114,0
0.64,0.64,0,2,1
0.047979,0.047979,0,2,0
8.86,8.86,0,2,0
2,2,0,4,1
0.5,0.5,0,2,0
0,0.00130798,0.00130798,1,0
0.00202395,0.00203435,0.0000104,3,0
0,0.0005512,0.0005512,1,0
21.32,21.32,0,2,0
0.5,0.5,0,2,1
0.5,0.5,0,2,1
44.73,44.73,0,2,0
0.4,0.4,0,2,1
0.3319,0.3319,0,2,1
0,0.00003421,0.00003421,1,0
0,0.00024489,0.00024489,1,0
6.03,6.03,0,2,0
0,0.00180556,0.00180556,1,0
0,0.00009767,0.00009767,1,0
1,1,0,2,1
1,1,0,2,1
13.22,13.22,0,2,0
0,0.00388738,0.00388738,1,0
0,0.0000415,0.0000415,1,0
0,0.0000986,0.0000986,1,0
4.55,4.55,0,2,0
0,0.00050892,0.00050892,4,0
0,0.00473475,0.00473475,20,0
0,0.00037732,0.00037732,1,0
0,0.00137651,0.00137651,1,0
0.56,0.56,0,2,1
1935.84,1935.84,0,8,0
19.53,19.53,0,2,0
20,20,0,2,0
40.65,40.65,0,2,0
500,500,0,2,0
10.57,10.57,0,2,0
4,4,0,4,1
0,0.00016046,0.00016046,1,0
39.06,39.06,0,2,0
0.01001092,0.01001638,0.00000546,7,0
0,0.00021448,0.00021448,1,0
0,0.00011,0.00011,1,0
0,0.00000747,0.00000747,1,0
0,0.00146195,0.00146195,1,0
550.5699086,550.5699086,0,256,0
329.15,329.15,0,2,0
0.5,0.5,0,2,1
0,0.00748583,0.00748583,1,0
0,0.0001,0.0001,1,0
11.65,11.65,0,2,0
4,4,0,2,1
2,2,0,2,1
0,0.04273,0.04273,1,0
92.51,92.51,0,2,0
0,1.5,1.5,1,0
1,1,0,2,1
0,0.00631645,0.00631645,1,0
0,0.0000273,0.0000273,1,0
0.6,0.6,0,2,1
0,0.00051262,0.00051262,3,0
37.11,37.11,0,25,0
2.76,2.76,0,2,0
0,0.00007415,0.00007415,1,0
4.966,4.96600001,0.00000001,3,0
1.45,1.45,0,2,0
0,0.00157441,0.00157441,1,0
0,0.00030082,0.00030082,1,0
4.48,4.48,0,4,1
