0.00836051,0.00836051,0,2,0.060440383,0.093001696,0.060440383,0.093001696,2,0,0,0.004128045,0.001679975,0.004128045,0.001679975,2,0,0,0
0.04722737,0.05820414,0.01097677,2,5.73446529,0,5.73446529,0,75,0,0,0.25499107,0.2077637,0.260479455,0.202275315,5.5,3.5,0.005488385,0
0,0.00027518,0.00027518,1,0.04,0,0.04,0,2,0,0,0,0,0,0,0,0,0,0
0,0.000055,0.000055,1,0.05647677,0.02664857,0.05647677,0.02664857,104,102,0,0,0,0,0,0,0,0,0
0.0000382,0.0000382,0,2,0.000338,0,0.000338,0,2,0,0,0.00024337,0,0.00027584,0,3,0,0.00003247,1
0.097376,0.097376,0,3,0.083104879,0.108479018,0.083104879,0.108479018,2.235294118,0.54550697,0,114.8983653,114.8983653,114.9053081,114.9042923,661.5,660.5,0.00694279,1
0.21374629,0.21374629,0,2,0.43813155,0,0.43813155,0,2,0,0,0.21324629,0,0.21324629,0,2,0,0,1
0.22682148,0.22682148,0,3,2.636866743,3.361641881,2.636866743,3.361641881,137.5,218.766428,0,0.053747425,0.044265807,0.053747425,0.044265807,2,0,0,1
0,0.00000664,0.00000664,1,0.01049903,0,0.01049903,0,2,0,0,0,0,0,0,0,0,0,0
1.83052147,1.83052147,0,19,2.95E+05,1.14E+06,2.95E+05,1.14E+06,63502.8125,207700.1517,1.920123887,1.216154588,0.271662031,1.216154588,0.271662031,2,0,0,1
0,0.001,0.001,1,0.295468815,0.162007445,0.57605844,0.44259707,53.5,44.5,0.280589625,0,0,0,0,0,0,0,0
0,0.0385,0.0385,1,3.13746182,0,3.13746182,0,2,0,0,0,0,0,0,0,0,0,0
0,0.04892377,0.04892377,2,0.780619379,3.255650027,0.780619379,3.255650027,25.86956522,96.12234249,0,0,0,0,0,0,0,0,0
0.19297701,0.19297701,0,2,28.22234805,123.5239803,28.22234805,123.5239803,86.14285714,357.1918633,0,1.755147625,0.221192055,1.755147625,0.221192055,2,0,0,1
2.0276487,2.0276487,0,15,7.61E+03,3.63E+04,7.61E+03,3.63E+04,3666.708333,17115.50353,2.275E-07,1.493616548,1.009468036,1.493616548,1.009468036,9,9.273618495,0,1
0.00021794,0.00054368,0.00032574,10,2.77E+04,2.77E+04,2.77E+04,2.77E+04,87636.5,33989.5,0.744112695,11.39459719,11.39437925,11.90578944,11.90524576,26828.5,26818.5,0.51119225,0
0,0.919,0.919,1,12.14419575,0,12.14419575,0,65,0,0,0,0,0,0,0,0,0,0
0.0549808,0.0549808,0,2,0.255763224,0.375189444,0.255763224,0.375189444,8.5,13.98749441,0,0,0,0,0,0,0,0,1
0,0.0166,0.0166,1,0.0217,0,0.0217,0,2,0,0,0,0,0,0,0,0,0,0
0.42266,0.42266,0,3,0.709498884,0.601881387,0.709498884,0.601881387,7.363636364,4.49793341,0,0,0,0,0,0,0,0,1
0.00126,0.0012873,0.0000273,13,317.4414062,429.3253508,317.4429245,429.3243268,7566,5352.720492,0.001518337,2.873375,0,2.9325887,0,31414,0,0.0592137,0
0.0016,0.00161638,0.00001638,9,1.08E+04,1.08E+04,1.11E+04,1.10E+04,1740519.5,1738415.5,236.3208081,0.59355078,0,1.0429328,0,4974,0,0.44938202,0
0.04,0.04,0,2,8.52E+05,0,8.52E+05,0,759266,0,225.7614745,0.07988349,0,0.07988349,0,4,0,0,1
0,0.000025,0.000025,1,1.95446626,0,1.95822687,0,117,0,0.00376061,0,0,0,0,0,0,0,0
0.0016,0.00160546,0.00000546,6,2.527731193,15.8809595,2.535807182,15.93323917,2468.255814,15956.31568,0.008075989,509.4414155,509.4398155,509.5404572,509.5388517,28982,28976,0.09904167,0
0.09954904,0.09955904,0.00001,6,2.300687192,7.296119776,2.300693942,7.296118483,12.85,19.81735351,0.00000675,0,0,0,0,0,0,0,0
0,0.0338,0.0338,1,0.1548159,0,0.1548159,0,6,0,0,0,0,0,0,0,0,0,0
0,0.00000546,0.00000546,1,6.53423123,0,6.71134185,0,3358,0,0.17711062,0,0,0,0,0,0,0,0
0,0.00693,0.00693,1,8.5691418,0,8.5691418,0,2,0,0,0,0,0,0,0,0,0,0
0.89422441,0.89422441,0,8,30.91498221,114.4422537,30.91592169,114.4420016,189.8823529,669.8092689,0.000939482,2.53266429,0.61058907,2.53266429,0.61058907,2,0,0,1
0.12146501,0.12146501,0,7,0.002145287,0.002851559,0.002145287,0.002851559,2,0,0,0.00443784,0.00186861,0.00443784,0.00186861,2.666666667,0.942809042,0,1
0.00308653,0.00308653,0,2,64.27635921,251.0872091,64.3014916,251.1109723,439.4901961,924.5020148,0.02513239,0.040626854,0.025605886,0.040626854,0.025605886,2.4,0.8,0,1
0.00122012,0.00122012,0,2,0.620949757,0.950679747,0.622788984,0.951060942,96,129.7202117,0.001839228,0,0,0,0,0,0,0,0
0,0.00021128,0.00021128,1,0.02149088,0,0.02149088,0,2,0,0,0,0,0,0,0,0,0,0
0.50097807,0.50097807,0,8,29.60786705,103.384956,29.61079855,103.3907868,580.8103448,2576.636008,0.002931503,6212040.628,6212040.619,6225427.282,6225427.273,410030.5,410028.5,13386.65382,1
0.39319771,0.39319771,0,4,0.551530493,0.310742178,0.551530493,0.310742178,10.66666667,9.843215373,0,0.76370332,0,0.76370332,0,2,0,0,1
0,0.005,0.005,1,0.2346,0.2154,0.2346,0.2154,2,0,0,0,0,0,0,0,0,0,0
0.1,0.1,0,2,20.27575578,51.50692702,20.27575578,51.50692702,427.7916667,976.472861,0,114.8983653,114.8983653,114.9053081,114.9042923,661.5,660.5,0.00694279,1
0,0.0001,0.0001,1,0.868967905,1.785134709,0.868967905,1.785134709,6,12.85820101,0,0,0,0,0,0,0,0,0
0,0.00134293,0.00134293,1,4.15282044,0,4.15282044,0,2,0,0,0,0,0,0,0,0,0,0
0,0.00112002,0.00112002,2,0.259958429,0.349760604,0.259972714,0.349751512,32.42857143,36.76122625,1.42857E-05,0,0,0.04444579,0.04297396,15,14,0.04444579,0
0,0.15,0.15,1,7.1883,0,7.1883,0,24,0,0,0,0,0,0,0,0,0,0
0.17299279,0.17299279,0,3,9.26E+04,4.38E+05,9.27E+04,4.38E+05,36973.24324,160219.7762,53.37733673,2.79030506,0,2.79030506,0,114,0,0,1
0.255007,0.255007,0,2,0.278102308,0.339309324,0.278102308,0.339309324,2.916666667,1.891134286,0,21.6847451,0,21.6847451,0,24,0,0,1
4.36E+03,4.36E+03,0,104734,3.149567415,5.361338304,3.1498853,5.36209584,1285.227273,1975.523243,0.000317884,0.46877633,0,0.46877633,0,2,0,0,1
0,0.00010142,0.00010142,1,0.22919328,0,0.22919328,0,2,0,0,0,0,0,0,0,0,0,0
0.35528718,0.35696218,0.001675,16,2.27E+04,2.44E+05,2.27E+04,2.45E+05,2631.786325,27966.85296,15.58315488,5.05E+06,0,5.05E+06,0,108490,0,1.54E+03,0
1.18823618,1.18823618,0,18,2.28E+04,1.02E+05,2.28E+04,1.02E+05,35300.55172,173138.5199,3.01234E-05,0,0,0,0,0,0,0,1
0,0.0001,0.0001,1,248.9691321,431.1123033,248.9691646,431.1122846,507.25,860.6948864,0.0000325,0,0,0,0,0,0,0,0
0,0.000006,0.000006,1,0.469156,0,0.59940616,0,4429,0,0.13025016,0,0,0,0,0,0,0,0
0,0.00000546,0.00000546,1,0.00258458,0,0.00258458,0,2,0,0,0,0,0,0,0,0,0,0
0,0.00000001,0.00000001,1,0.02677771,0,0.02677771,0,64,0,0,0,0,0,0,0,0,0,0
0,0.00520335,0.00520335,1,0.01944487,0,0.01944487,0,2,0,0,0,0,0,0,0,0,0,0
0.00001092,0.00004914,0.00003822,11,2.85E+03,7.10E+03,2.91E+03,7.26E+03,672574.125,1171125.531,65.74005572,2.16E+04,0,2.21E+04,0,3478935,0,472.589361,0
0.00005546,0.00010546,0.00005,4,91.24122331,89.31781785,91.24353719,89.31963719,1410.5,1281.5,0.00231388,1.70181951,0,1.75062669,0,12287,0,0.04880718,0
0.00445775,0.00445775,0,2,0.480437409,2.128638907,0.480437409,2.128638907,2,0,0,0,0,0,0,0,0,0,0
0,0.026124,0.026124,1,0.04358,0,0.04358,0,2,0,0,0,0,0,0,0,0,0,0
0,0.00001,0.00001,1,0.0001,0,0.0001,0,2,0,0,0,0,0,0,0,0,0,0
0.0003,0.00030546,0.00000546,4,947.8104773,4.45E+03,968.1451115,4.54E+03,151789.7826,711937.5741,20.33463419,8.672449365,8.672149365,9.323729735,9.323424275,18725,18721,0.65128037,0
0,0.00059,0.00059,1,0.23809501,0,0.23809501,0,86,0,0,0,0,0,0,0,0,0,0
0.00401924,0.00401925,0.00000001,3,3.40E+05,4.81E+05,3.40E+05,4.81E+05,1065278,1506522.817,0.03838214,5.10E+05,5.10E+05,5.10E+05,5.10E+05,1597912.5,1597910.5,0.057573205,0
0,0.00008758,0.00008758,1,0.30316825,0,0.30316825,0,6,0,0,0,0,0,0,0,0,0,0
