2.58E-08,2.58E-08,0,2,1
0,2.53E-09,2.53E-09,2,0
0,3.40E-09,3.40E-09,1,0
0,1.53E-12,1.53E-12,1,0
1.12E-11,1.12E-11,0,2,0
0,6.28E-10,6.28E-10,1,0
0,1.34E-11,1.34E-11,1,0
0,0,0,0,1
4.59E-08,4.59E-08,0,2,1
0,0,0,0,1
2.08E-10,2.32E-10,2.44E-11,3,0
0,0,0,0,1
0,0,0,0,1
0,8.37E-12,8.37E-12,1,0
0,0,0,0,1
0,0,0,0,1
0,0,0,0,1
0,4.83E-11,4.83E-11,1,0
0,1.89E-12,1.89E-12,1,0
1.43E-04,1.43E-04,5.78E-07,658,1
0,0,0,0,1
0,0,0,0,1
3.31E-07,3.31E-07,0,27,1
0,3.41E-12,3.41E-12,1,0
0,8.55E-13,8.55E-13,1,0
0,4.03E-11,4.03E-11,1,0
2.64E-08,2.64E-08,0,5,1
5.24E-13,5.24E-13,0,2,1
0,2.27E-10,2.27E-10,1,0
0,2.03E-10,2.03E-10,1,0
0,1.22E-10,1.22E-10,1,0
5.15E-13,1.03E-12,5.15E-13,2,0
0,2.61E-10,2.61E-10,1,0
0,0,0,0,1
0,0,0,0,1
0,0,0,0,1
0,0,0,0,1
0,0,0,0,1
0,7.58E-10,7.58E-10,1,0
3.22E-08,3.22E-08,0,4,1
4.91E-08,6.46E-08,1.55E-08,3,0
6.45E-11,7.76E-11,1.31E-11,8,0
2.91E-11,3.83E-11,9.19E-12,3,0
0,0,0,0,1
0,2.83E-11,2.83E-11,1,0
0,0,0,0,1
0,0,0,0,1
0,0,0,0,1
0,1.94E-11,1.94E-11,1,0
0,0,0,0,1
0,0,0,0,1
1.39E-08,1.39E-08,0,5,1
0,0,0,0,1
0,0,0,0,1
0,1.25E-09,1.25E-09,1,0
0,0,0,0,1
0,0,0,0,1
2.66E-07,2.66E-07,0,11,1
0,3.43E-12,3.43E-12,1,0
0,0,0,0,1
0,5.77E-12,5.77E-12,1,0
0,1.14E-10,1.14E-10,1,0
0,7.88E-12,7.88E-12,1,0
0,9.43E-13,9.43E-13,1,0
0,0,0,0,1
0,4.72E-10,4.72E-10,3,0
1.27E-08,1.27E-08,0,2,1
0,0,0,0,1
0,0,0,0,1
0,0,0,0,1
0,0,0,0,1
0,0,0,0,1
0,0,0,0,1
0,1.98E-10,1.98E-10,1,0
0,0,0,0,1
0,2.16E-10,2.16E-10,1,0
0,0,0,0,1
0,0,0,0,1
0,0,0,0,1
8.45E-09,8.45E-09,0,2,1
0,0,0,0,1
0,5.22E-10,5.22E-10,1,0
0,1.51E-11,1.51E-11,1,0
0,9.45E-10,9.45E-10,1,0
0,1.01E-12,1.01E-12,1,0
0,1.28E-12,1.28E-12,1,0
0,0,0,0,1
0,0,0,0,1
0,0,0,0,1
0,1.48E-11,1.48E-11,2,0
0,9.43E-13,9.43E-13,2,0
0,0,0,0,1
2.28E-08,2.28E-08,0,5,1
0,4.01E-12,4.01E-12,1,0
1.38E-08,1.38E-08,0,2,1
0,0,0,0,1
9.79E-09,9.79E-09,0,2,1
0,2.26E-10,2.26E-10,1,0
0,0,0,0,1
0,0,0,0,1
0,0,0,0,1
2.31E-07,2.31E-07,0,1,1
6.90E-08,6.90E-08,3.45E-11,15,0
0,0,0,0,1
8.37E-08,8.37E-08,0,13,1
2.26E-07,2.26E-07,0,18,1
0,0,0,0,1
0,1.87E-09,1.87E-09,1,0
0,0,0,0,1
0,9.76E-12,9.76E-12,1,0
0,4.64E-12,4.64E-12,1,0
0,6.60E-13,6.60E-13,1,0
0,5.66E-11,5.66E-11,2,0
0,0,0,0,1
0,0,0,0,1
0,0,0,0,1
0,5.17E-12,5.17E-12,1,0
1.90E-10,1.91E-10,1.62E-12,13,0
0,0,0,0,1
0,0,0,0,1
0,0,0,0,1
2.25E-07,2.25E-07,0,13,1
0,0,0,0,1
0,1.81E-11,1.81E-11,1,0
5.96E-08,5.96E-08,0,11,1
0,1.89E-10,1.89E-10,1,0
0,9.43E-13,9.43E-13,1,0
0,0,0,0,1
0,0,0,0,1
5.24E-08,5.24E-08,0,12,1
0,0,0,0,1
0,0,0,0,1
0,0,0,0,1
4.93E-08,4.93E-08,0,34,1
0,7.80E-10,7.80E-10,1,0
0,0,0,0,1
0,9.43E-11,9.43E-11,1,0
0,0,0,0,1
0,9.17E-13,9.17E-13,1,0
0,0,0,0,1
0,5.84E-11,5.84E-11,1,0
0,8.95E-09,8.95E-09,1,1
9.49E-10,1.64E-09,6.91E-10,11,0
0,1.74E-10,1.74E-10,1,0
4.49E-09,4.68E-09,1.88E-10,73,0
3.59E-10,4.10E-10,5.09E-11,5,0
1.65E-09,1.65E-09,5.16E-13,3,0
0,5.43E-12,5.43E-12,1,0
0,9.72E-11,9.72E-11,1,0
0,1.72E-10,1.72E-10,1,0
0,0,0,0,1
0,0,0,0,1
1.61E-07,1.61E-07,9.43E-13,5,0
5.66E-09,5.66E-09,0,2,1
0,9.92E-11,9.92E-11,1,0
0,2.79E-12,2.79E-12,1,0
0,9.18E-10,9.18E-10,1,0
2.29E-08,2.82E-08,5.23E-09,16,0
0,0,0,0,1
0,0,0,0,1
0,1.44E-09,1.44E-09,3,0
0,0,0,0,1
4.73E-08,4.73E-08,0,4,1
0,0,0,0,1
2.98E-07,2.98E-07,1.41E-11,2,0
0,0,0,0,1
5.03E-06,5.03E-06,9.43E-16,5,0
0,7.55E-10,7.55E-10,1,0
0,0,0,0,1
0,2.65E-11,2.65E-11,2,0
0,9.43E-13,9.43E-13,1,0
1.64E-08,1.64E-08,0,2,1
0,8.71E-12,8.71E-12,1,0
0,0,0,0,1
0,4.91E-10,4.91E-10,1,0
0,9.93E-11,9.93E-11,1,0
0,0,0,0,1
3.60E-12,4.72E-10,4.69E-10,3,0
7.62E-09,7.62E-09,0,2,1
0,0,0,0,1
0,0,0,0,1
0,4.72E-06,4.72E-06,1,0
1.13E-09,1.14E-09,1.03E-11,24,0
0,2.34E-09,2.34E-09,1,0
0,0,0,0,1
0,5.33E-10,5.33E-10,1,0
0,0,0,0,1
1.89E-08,1.89E-08,0,2,1
0,0,0,0,1
0,0,0,0,1
0,9.23E-12,9.23E-12,1,0
0,2.49E-12,2.49E-12,1,0
9.43E-08,9.44E-08,3.77E-11,3,0
0,7.88E-13,7.88E-13,1,0
0,0,0,0,1
0,0,0,0,1
0,0,0,0,1
0,1.30E-08,1.30E-08,1,0
0,0,0,0,1
5.12E-07,5.12E-07,0,53,1
0,0,0,0,1
0,0,0,0,1
0,9.43E-16,9.43E-16,1,0
0,4.79E-11,4.79E-11,1,0
9.69E-11,1.12E-10,1.55E-11,7,0
6.21E-08,6.22E-08,6.10E-11,24,0
0,0,0,0,1
0,9.02E-12,9.02E-12,1,0
0,0,0,0,1
0,0,0,0,1
0,0,0,0,1
4.24E-12,5.23E-12,9.88E-13,3,0
0,8.58E-11,8.58E-11,1,0
0,5.54E-12,5.54E-12,1,0
0,4.98E-10,4.98E-10,1,0
7.93E-09,7.93E-09,0,2,1
0,5.94E-10,5.94E-10,1,0
2.24E-07,2.24E-07,0,49,1
0,0,0,0,1
0,9.44E-10,9.44E-10,1,0
0,4.80E-12,4.80E-12,1,0
3.57E-11,2.41E-10,2.05E-10,3,0
8.47E-08,8.47E-08,0,12,1
0,2.56E-11,2.56E-11,1,0
2.85E-08,2.85E-08,0,7,1
0,0,0,0,1
2.51E-07,2.51E-07,0,33,1
0,2.96E-12,2.96E-12,1,0
0,3.13E-10,3.13E-10,1,0
8.07E-10,9.36E-10,1.28E-10,3,0
0,2.37E-10,2.37E-10,1,0
0,1.57E-09,1.57E-09,1,0
0,4.72E-09,4.72E-09,1,0
2.03E-08,2.03E-08,0,12,1
0,7.29E-11,7.29E-11,1,0
4.66E-10,4.76E-10,1.03E-11,33,0
0,0,0,0,1
0,0,0,0,1
0,0,0,0,1
0,0,0,0,1
3.39E-08,3.39E-08,0,4,1
0,0,0,0,1
0,0,0,0,1
0,1.67E-12,1.67E-12,1,0
0,0,0,0,1
0,0,0,0,1
0,5.20E-12,5.20E-12,1,0
0,0,0,0,1
9.86E-10,1.77E-09,7.84E-10,27,0
0,9.38E-10,9.38E-10,1,0
6.63E-07,6.63E-07,1.89E-11,13,0
0,0,0,0,1
0,0,0,0,1
0,0,0,0,1
0,0,0,0,1
0,4.33E-09,4.33E-09,1,0
0,4.72E-08,4.72E-08,1,0
0,4.42E-10,4.42E-10,1,0
0,0,0,0,1
0,2.27E-11,2.27E-11,1,0
0,0,0,0,1
0,0,0,0,1
0,9.25E-10,9.25E-10,1,0
0,0,0,0,1
0,0,0,0,1
0,0,0,0,1
0,0,0,0,1
5.15E-13,1.03E-12,5.15E-13,3,0
0,1.03E-10,1.03E-10,1,0
0,0,0,0,1
0,7.66E-10,7.66E-10,1,0
1.03E-12,1.55E-12,5.15E-13,5,0
5.28E-08,5.28E-08,6.39E-13,25,0
0,0,0,0,1
0,1.42E-10,1.42E-10,1,0
7.08E-08,7.08E-08,0,10,1
0,0,0,0,1
0,0,0,0,1
0,1.89E-12,1.89E-12,2,0
4.96E-08,4.98E-08,1.86E-10,5,0
0,9.46E-10,9.46E-10,1,0
1.67E-08,1.67E-08,0,3,1
0,0,0,0,1
9.43E-13,1.89E-12,9.43E-13,3,0
0,2.43E-11,2.43E-11,1,0
0,2.07E-13,2.07E-13,1,0
1.73E-07,1.73E-07,3.35E-11,34,0
0,0,0,0,1
0,0,0,0,1
0,1.09E-09,1.09E-09,1,0
3.06E-08,3.06E-08,0,6,1
8.06E-08,8.06E-08,0,11,1
0,9.43E-12,9.43E-12,1,0
0,0,0,0,1
0,0,0,0,1
0,9.43E-13,9.43E-13,1,0
1.46E-08,1.46E-08,0,4,1
0,7.21E-09,7.21E-09,1,0
0,1.18E-12,1.18E-12,2,0
0,8.49E-11,8.49E-11,1,0
0,7.66E-11,7.66E-11,1,0
0,2.28E-07,2.28E-07,1,0
3.26E-09,3.26E-09,0,2,0
0,2.49E-09,2.49E-09,1,0
0,0,0,0,1
4.00E-10,4.00E-10,0,2,0
0,4.91E-10,4.91E-10,1,0
5.20E-10,5.20E-10,0,2,0
0,1.03E-09,1.03E-09,2,0
0,0,0,0,1
9.14E-09,9.14E-09,0,3,1
0,0,0,0,1
0,9.69E-12,9.69E-12,1,0
8.93E-08,8.94E-08,9.96E-11,7,0
0,6.15E-11,6.15E-11,1,0
0,0,0,0,1
2.20E-07,2.20E-07,5.15E-13,24,1
0,0,0,0,1
0,1.81E-12,1.81E-12,1,0
0,1.72E-10,1.72E-10,6,0
2.87E-11,2.87E-11,0,2,1
0,7.46E-13,7.46E-13,1,0
9.43E-09,9.43E-09,0,4,1
0,0,0,0,1
3.92E-09,3.92E-09,0,2,1
0,0,0,0,1
7.65E-10,7.69E-10,4.51E-12,37,0
0,0,0,0,1
0,8.62E-09,8.62E-09,1,0
1.62E-07,1.62E-07,0,27,1
2.25E-08,2.26E-08,6.47E-11,2,0
0,2.84E-09,2.84E-09,1,0
0,1.09E-09,1.09E-09,1,0
1.95E-08,1.95E-08,0,4,1
1.75E-08,1.75E-08,0,4,1
0,5.15E-13,5.15E-13,1,0
2.56E-08,3.23E-08,6.72E-09,5,0
7.45E-11,3.96E-09,3.89E-09,7,0
0,6.09E-12,6.09E-12,1,0
0,3.49E-10,3.49E-10,1,0
6.40E-08,6.40E-08,0,8,1
0,5.15E-13,5.15E-13,1,0
0,0,0,0,1
0,3.99E-11,3.99E-11,1,0
1.91E-07,1.91E-07,0,17,1
0,7.05E-09,7.05E-09,1,0
0,3.51E-12,3.51E-12,1,0
3.08E-10,3.08E-10,1.89E-15,18,0
0,0,0,0,1
0,0,0,0,1
0,1.59E-11,1.59E-11,1,0
0,0,0,0,1
3.29E-08,3.29E-08,0,6,1
0,2.14E-10,2.14E-10,1,0
0,4.09E-11,4.09E-11,1,0
0,0,0,0,1
1.72E-10,1.72E-10,0,2,0
2.14E-07,2.14E-07,9.77E-11,30,0
3.46E-08,3.48E-08,2.58E-10,75,0
0,3.68E-09,3.68E-09,1,0
0,1.98E-09,1.98E-09,1,0
8.53E-07,8.53E-07,9.43E-16,5,0
0,0,0,0,1
0,0,0,0,1
0,2.37E-09,2.37E-09,1,0
0,5.72E-13,5.72E-13,1,0
0,0,0,0,1
0,0,0,0,1
0,1.26E-11,1.26E-11,1,0
1.09E-07,1.09E-07,0,14,1
1.51E-08,1.51E-08,0,3,1
0,4.28E-10,4.28E-10,1,0
0,0,0,0,1
0,0,0,0,1
9.81E-11,9.81E-11,0,2,1
0,4.25E-11,4.25E-11,1,0
0,3.46E-12,3.46E-12,1,0
2.28E-08,2.28E-08,0,4,1
8.61E-09,8.61E-09,5.15E-13,13,0
0,1.07E-10,1.07E-10,3,0
2.68E-12,4.89E-12,2.21E-12,9,0
0,5.69E-11,5.69E-11,1,0
2.29E-08,2.29E-08,0,13,1
0,3.23E-10,3.23E-10,1,0
0,0,0,0,1
0,7.55E-11,7.55E-11,1,0
0,4.64E-10,4.64E-10,1,0
2.32E-08,2.32E-08,0,4,1
0,0,0,0,1
0,9.43E-11,9.43E-11,1,0
0,0,0,0,1
0,1.56E-07,1.56E-07,1,0
0,5.69E-09,5.69E-09,1,0
0,1.32E-11,1.32E-11,1,0
0,0,0,0,1
0,9.43E-16,9.43E-16,1,0
0,0,0,0,1
0,4.81E-09,4.81E-09,1,0
0,0,0,0,1
0,2.27E-09,2.27E-09,1,0
0,1.50E-10,1.50E-10,1,0
2.82E-07,2.82E-07,2.83E-15,8,0
0,1.51E-12,1.51E-12,1,0
0,1.96E-11,1.96E-11,1,0
0,0,0,0,1
1.38E-12,4.72E-10,4.71E-10,3,0
0,1.19E-11,1.19E-11,1,0
0,2.21E-08,2.21E-08,1,0
1.21E-08,1.21E-08,0,2,1
1.95E-08,1.95E-08,0,2,1
0,2.44E-08,2.44E-08,1,0
1.15E-10,1.15E-10,0,2,1
0,0,0,0,1
0,0,0,0,1
1.67E-11,1.67E-11,0,2,1
0,7.89E-12,7.89E-12,1,0
0,2.58E-12,2.58E-12,1,0
