8.82257599,8.82260875,0.00003276,32,3.63E+03,8.05E+03,3.70E+03,8.23E+03,580371.6667,1295111.602,78.9256104,2.16E+04,0,2.21E+04,0,3476329,0,473.5447195,2,8,0.0625,0.125,0.052631579,15,0
0,0.00001299,0.00001299,1,0.00081831,0.000316504,0.00081831,0.000316504,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000860585,2,0
0.1105589,0.11087945,0.00032055,3,8.8475638,0,11.18084997,0,62,0,2.33328617,130.5711159,130.460557,130.5712761,130.4603967,1310.5,1307.5,0.000160275,1,2,0.666666667,1.333333333,0.001319261,4,0
0,0.00006916,0.00006916,1,1.14288505,1.199547352,1.14288505,1.199547352,56,42.94182111,0,0,0,0,0,0,0,0,0,1,0,0,0.001658375,5,0
2.4,2.4,0,4,2.921345079,3.210059291,2.921345079,3.210059291,5.157894737,5.32386047,0,4.749865923,4.735906556,4.749865923,4.735906556,2,0,0,2,2,0.5,1,0.002325581,32,1
0,0.0000543,0.0000543,1,0.1874059,0,0.1973172,0,25,0,0.0099113,0,0,0,0,0,0,0,0,1,0,0,0.000786782,0,0
0.5,0.5,0,2,2.059099467,3.357149113,2.059099467,3.357149113,2.380952381,0.99886557,0,0,0,0,0,0,0,0,0,2,0,0,0.001117318,38,1
2.4,2.4,0,4,701.8324305,2.02E+03,701.8324305,2.02E+03,329.05,815.5770641,0,4.26613636,4.027576577,4.26613636,4.027576577,2,0,0,2,2,0.5,1,0.00236267,75,1
0.00073033,0.00073033,0,2,0.028015445,0.078533728,0.028135082,0.078892617,6.7,14.1,0.000119637,0.01295,0.01295,0.01310267,0.01279733,1.5,0.5,0.00015267,1,1,0.5,1,0.002026342,30,0
0,0.0015333,0.0015333,2,1.52082801,0.64293499,1.52082801,0.64293499,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.001023541,0,0
1.5,1.5,0,2,5.000115565,9.877749454,5.000115565,9.877749454,2.105263158,0.446593757,0,25.00527937,24.99472063,25.00527937,24.99472063,2,0,0,1,1,0.5,1,0.001152074,36,1
0.5,0.5,0,2,3.26558333,0,3.26558333,0,2,0,0,1.05828909,0,1.05828909,0,4,0,0,1,1,0.5,0.5,0.00152207,0,1
0,0.00000546,0.00000546,1,7.41E+04,0,7.41E+04,0,146100,0,0.84551885,0,0,0,0,0,0,0,0,1,0,0,0.000867303,0,0
0,0.01014355,0.01014355,1,0.11030095,0,0.11030095,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000659196,0,0
4.1,4.1,0,2,1.750334496,1.599503407,1.750334496,1.599503407,2.761904762,1.305838972,0,0,0,0,0,0,0,0,0,2,0,0,0.001120448,50,1
1.2098,1.2098,0,4,432.0287347,1.71E+03,432.0287347,1.71E+03,247.9411765,965.5229897,0,4.39353399,4.157043067,4.39353399,4.157043067,2,0,0,2,2,0.5,1,0.002310803,34,1
0.00871575,0.00871575,0,2,0.424374623,1.835581911,0.424374623,1.835581911,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.017391304,38,0
0.20085077,0.22631977,0.025469,11,1.36E+05,1.25E+06,1.37E+05,1.25E+06,10431.75824,82696.60081,279.7734484,4.22E+05,0,4.22E+05,0,38111,0,79.6898927,1,9,0.090909091,0.090909091,0.1,303,0
0.7434,0.7434,0,2,0.252268137,0.177227244,0.252268137,0.177227244,2,0,0,0.74327749,0,0.74327749,0,2,0,0,1,1,0.5,0.5,0.001309758,2,1
0,0.00030103,0.00030103,1,32.90647103,0,32.90707501,0,424,0,0.00060398,0,0,0,0,0,0,0,0,1,0,0,0.001848429,0,0
0,0.00002175,0.00002175,1,0.01310823,0,0.01310823,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.002590674,0,0
3,3,0,2,3.168838012,1.549188631,3.168838012,1.549188631,2.095238095,0.42591771,0,0,0,0,0,0,0,0,0,2,0,0,0.001226242,38,1
3.308,3.30800001,0.00000001,3,4.90E+03,4.89E+03,4.90E+03,4.89E+03,49468,49465,0.000396995,4.90E+03,4.89E+03,4.90E+03,4.89E+03,49468,49465,0.000396995,1,2,0.333333333,0.666666667,0.000975293,1,0
0.8,0.8,0,2,0.414836415,0.395263585,0.414836415,0.395263585,2,0,0,0.7997137,0,0.7997137,0,2,0,0,1,1,0.5,0.5,0.001256281,1,1
0.6325,0.6325,0,2,2.98409319,0,2.98454629,0,102,0,0.0004531,0.63239004,0,0.63239004,0,2,0,0,1,1,0.5,0.5,0.001360544,0,1
0,0.001,0.001,1,0.00142386,0,0.00142386,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000848896,0,0
0,0.00171042,0.00171042,1,0.11271936,0,0.11271936,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000670691,0,0
2,2,0,2,2.436570516,1.158094386,2.436570516,1.158094386,2.789473684,2.066753044,0,50.0050018,49.9949982,50.0050018,49.9949982,2,0,0,1,1,0.5,1,0.00118624,39,1
0.0019235,0.0019235,0,2,0.021664812,0.088281122,0.021664812,0.088281122,2.095238095,0.42591771,0,0,0,0,0,0,0,0,0,2,0,0,0.014084507,38,0
1.0005,1.0005,0,2,1.01,0,1.01,0,2,0,0,3.19802039,0,3.19802039,0,8,0,0,1,1,0.5,0.5,0.001263424,0,1
0,0.00290954,0.00290954,1,0.001509335,0.000523165,0.001509335,0.000523165,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.005780347,0,0
0,0.15,0.15,1,23.76674219,0,23.76674219,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.001984127,0,0
1.25,1.25,0,2,463.8529214,0,463.8529214,0,2,0,0,1.5296105,0,1.5296105,0,4,0,0,1,1,0.5,0.5,0.001149425,0,1
0.5,0.5,0,2,0.650710594,0.380989643,0.650710594,0.380989643,4.105263158,3.864749421,0,47.78000064,47.76999936,47.78000064,47.76999936,2,0,0,1,1,0.5,1,0.001101322,41,1
2,2,0,2,2.0005,0,2.0005,0,3,0,0,6.32515359,0,6.32515359,0,8,0,0,1,1,0.5,0.5,0.00117096,1,1
0,0.000037,0.000037,1,0.00559384,0.00420046,0.00559384,0.00420046,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000643915,1,0
0,0.1421,0.1421,1,1.33E+05,5.79E+05,1.33E+05,5.79E+05,15353.9,66241.96,92.07276543,0,0,0,0,0,0,0,0,1,0,0,0.000808407,361,0
0.00005242,0.00501092,0.0049585,4,1.91E+04,3.18E+04,1.91E+04,3.18E+04,37206.25,62874.92723,0.211379713,447.3394123,447.3393599,451.9394316,451.9344207,784218.5,784214.5,4.600019295,1,3,0.25,0.5,0.003472222,42,0
0,0.0040496,0.0040496,1,2.52E+04,0,2.52E+04,0,151159,0,3.66555079,0,0,0,0,0,0,0,0,1,0,0,0.001540832,0,0
1,1,0,2,2.11E+06,0,2.11E+06,0,20352,0,0,0.9995075,0,0.9995075,0,2,0,0,1,1,0.5,0.5,0.001446132,0,1
0,0.106,0.106,1,0.43100834,0,0.43100834,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000853242,0,0
0,0.00018877,0.00018877,1,0.002798493,0.001175546,0.002798493,0.001175546,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000784929,2,0
0,0.00020215,0.00020215,1,0.00970484,0,0.00970484,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.001315789,0,0
0,0.00132687,0.00132687,1,0.46232687,0,0.46232687,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000732064,0,0
0,0.00517834,0.00517834,1,0.7099047,0,0.7099047,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.003745318,0,0
1,1,0,2,42.63024129,0,42.63024129,0,2,0,0,0.99987072,0,0.99987072,0,2,0,0,1,1,0.5,0.5,0.00137836,0,1
0.0015,0.00157399,0.00007399,2,0.10250514,0,0.10250514,0,2,0,0,0.02255801,0.02105801,0.022622355,0.021048365,27,25,0.000064345,1,1,0.5,1,0.000792079,0,0
0,0.00000546,0.00000546,1,0.00258458,0,0.00258458,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.002358491,0,0
1.25,1.25,0,2,47.24924676,60.87208484,47.24924676,60.87208484,485,533.4502788,0,3.20763221,0,3.20763221,0,6,0,0,1,1,0.5,0.5,0.001124859,10,1
41.70783432,41.70783432,0,19,26.34397488,78.70437714,26.3440162,78.70446872,14.53225806,42.94659765,4.13E-05,116.8910964,83.89109642,116.8923773,83.89237728,71,69,0.001280865,1,9,0.052631579,0.105263158,0.009538153,193,1
0.4,0.4,0,2,103.8638685,0,103.8638685,0,2,0,0,0.89743065,0,0.89743065,0,4,0,0,1,1,0.5,0.5,0.001503759,0,1
0.00423657,0.00423657,0,2,4.77E+04,2.14E+05,4.77E+04,2.14E+05,58064.66667,259664.1392,0.340803057,0,0,0,0,0,0,0,0,2,0,0,0.018867925,38,0
16.81146567,42.77787826,25.96641259,13,69.81027023,150.8087555,69.81027023,150.8087555,2,0,0,6.066665917,5.868277142,6.670487053,5.27631636,3,2.160246899,0.603821137,2,9,0.153846154,0.307692308,0.005021244,18,0
1,1,0,2,2.11412471,0,2.11412471,0,2,0,0,1.80424717,0,1.80424717,0,4,0,0,1,1,0.5,0.5,0.001344086,0,1
1.5,1.5,0,2,2.76542969,1.349729954,2.76542969,1.349729954,2.210526316,0.61378441,0,25.00500191,24.9949981,25.00500191,24.9949981,2,0,0,1,1,0.5,1,0.001181335,36,1
4,4,0,2,2.414155955,1.478956542,2.414155955,1.478956542,2.214285714,0.817537367,0,0,0,0,0,0,0,0,0,2,0,0,0.001215067,45,1
1,1,0,2,1.6373,0,1.6373,0,2,0,0,2.24950559,0,2.24950559,0,4,0,0,1,1,0.5,0.5,0.001168224,0,1
2,2,0,2,268.6987646,1.22E+03,268.6987646,1.22E+03,88.09090909,393.8637177,0,0,0,0,0,0,0,0,0,2,0,0,0.000749906,39,1
0.05635725,0.05635726,0.00000001,3,5.10E+05,5.10E+05,5.10E+05,5.10E+05,1597913.5,1597909.5,0.057573205,5.10E+05,5.10E+05,5.10E+05,5.10E+05,1597913.5,1597909.5,0.057573205,1,2,0.333333333,0.666666667,0.00102145,1,0
30.35427679,30.35427679,0,143,40.38606346,192.089611,40.38606925,192.0896112,250.25,571.5598897,5.78E-06,4.75E+05,0,4.75E+05,0,4333,0,0,1,9,0.006993007,0.006993007,0.059558517,119,1
0,0.000025,0.000025,1,1.95446626,0,1.95822687,0,117,0,0.00376061,0,0,0,0,0,0,0,0,1,0,0,0.000504541,0,0
0.73089156,0.73089156,0,14,12.85634433,49.61396524,12.85634466,49.61396516,34.97826087,90.86145429,3.26E-07,546.4881812,954.0851939,546.4881941,954.085187,117,258.2820868,1.29E-05,2,8,0.142857143,0.785714286,0.005279035,267,1
4.1,4.1,0,2,4.662902755,2.660847424,4.662902755,2.660847424,2.533333333,0.884433277,0,25.00501469,24.99498531,25.00501469,24.99498531,2,0,0,1,1,0.5,1,0.001121076,28,1
1,1,0,2,2.418495,4.972623878,2.418495,4.972623878,2.1,0.435889894,0,64.61500002,64.60499998,64.61500002,64.60499998,2,0,0,1,1,0.5,1,0.00110011,38,1
0,0.00001,0.00001,1,0.63001824,0,0.63001824,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000507872,0,0
1.0856,1.0856,0,2,3.43350147,0,3.43470619,0,9,0,0.00120472,1.43513797,0,1.43513797,0,4,0,0,1,1,0.5,0.5,0.001233806,4,1
3,3,0,2,4.92E+03,2.20E+04,4.92E+03,2.20E+04,2849.571429,12734.72657,0,0,0,0,0,0,0,0,0,2,0,0,0.001258653,38,1
0.56,0.56,0,2,104.8757804,164.0459653,104.8757804,164.0459653,292,428.1396968,0,3.30888127,0,3.30888127,0,8,0,0,1,1,0.5,0.5,0.001339585,4,1
0,0.00489294,0.00489294,1,0.00694019,0,0.00694019,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.001283697,0,0
0.4,0.4,0,3,47.22182346,0,47.22182346,0,2,0,0,0.266631273,0.188515287,0.266631273,0.188515287,2.333333333,0.471404521,0,2,1,0.666666667,1,0.002001334,0,0
0.00000546,0.00001092,0.00000546,3,7.24E+03,1.02E+04,7.40E+03,1.04E+04,1199081.333,1610679.08,157.9758173,2.16E+04,0,2.21E+04,0,3476326,0,473.545869,1,2,0.333333333,0.666666667,0.004573171,3,0
0.00437637,0.00437637,0,2,0.047926716,0.095649387,0.047926977,0.09564944,11.95238095,26.1597222,2.60E-07,0,0,0,0,0,0,0,0,2,0,0,0.01980198,19,0
17.04842837,17.04842837,0,103,163.2032774,1.05E+03,163.2032933,1.05E+03,165.4537815,439.5356172,1.59E-05,0,0,0,0,0,0,0,0,10,0,0,0.042491749,117,1
0.8,0.8,0,2,15.06648261,0,15.06648261,0,2,0,0,0.79985723,0,0.79985723,0,2,0,0,1,1,0.5,0.5,0.001305483,0,1
0,0.00341038,0.00341038,1,0.00366902,0,0.00366902,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.004901961,0,0
0.00810796,0.00810797,0.00000001,3,2.04E+05,4.08E+05,2.04E+05,4.08E+05,639167,1278328,0.023029282,5.10E+05,5.10E+05,5.10E+05,5.10E+05,1597912,1597911,0.05767985,1,2,0.333333333,0.666666667,0.00094162,4,0
0,0.00005362,0.00005362,1,0.00134181,0.00002021,0.00134181,0.00002021,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000960615,1,0
1.13635168,1.17924252,0.04289084,35,4.778400418,8.011888949,4.778400418,8.011888949,102.875,176.0613796,0,1.390191635,1.814105187,1.390431308,1.813921527,10,11.02270384,0.000239673,2,8,0.4,0.8,0.016143911,34,0
0,0.00001,0.00001,1,0.01217798,0,0.01217798,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.001150748,0,0
0,0.01000004,0.01000004,1,0.248672107,0.233082323,0.248672107,0.233082323,3.333333333,2.98142397,0,0,0,0,0,0,0,0,0,1,0,0,0.000600601,5,0
0.8,0.8,0,2,3.3396163,0,3.3396163,0,2,0,0,1.66963794,0,1.66963794,0,4,0,0,1,1,0.5,0.5,0.001240695,0,1
0.0674101,0.0674101,0,2,0.060659414,0.058448392,0.060659414,0.058448392,2,0,0,0.15073781,0.00953674,0.15073781,0.00953674,2,0,0,1,1,0.5,1,0.003717472,8,0
2,2,0,2,2.287156583,1.769541191,2.289532774,1.769120575,2.19047619,0.499432785,0.00237619,0,0,0,0,0,0,0,0,2,0,0,0.000751597,40,1
4,4,0,2,4.166661905,3.388802991,4.166661905,3.388802991,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.001263424,38,1
0.7,0.7,0,2,1.125,0,1.125,0,2,0,0,2.85220156,0,2.85220156,0,8,0,0,1,1,0.5,0.5,0.001336898,0,1
2,2,0,2,5.132328571,11.32147982,5.139471429,11.31949748,4.5,8.740300747,0.007142857,30,0,30,0,2,0,0,1,1,0.5,0.5,0.000745712,17,1
0.52096733,0.52096733,0,2,17.82631512,36.6277008,17.82631512,36.6277008,75.66666667,118.0771876,0,0,0,0,0,0,0,0,0,2,0,0,0.000794597,21,1
0,0.00001018,0.00001018,1,0.00198396,0,0.00198396,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000631313,0,0
1,1,0,2,11.88990707,0,11.88990707,0,2,0,0,1.79950617,0,1.79950617,0,4,0,0,1,1,0.5,0.5,0.001273885,0,1
0.00028364,0.00028364,0,2,0.009482737,0.012386617,0.009482737,0.012386617,2,0,0,0.000372525,0.000372525,0.00040569,0.00033936,2.5,1.5,0.000033165,1,1,0.5,1,0.004065041,3,0
0,0.000055,0.000055,1,0.00811569,0.00350729,0.00811569,0.00350729,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000733676,19,0
6.01433802,6.01433802,0,20,60.5448048,198.1334513,60.54481195,198.1334914,114.8787879,429.9309616,7.15E-06,4.75E+05,0,4.75E+05,0,4333,0,0,2,8,0.1,0.1,0.007958615,105,1
0,0.00418766,0.00418766,14,0.781534009,0.880297901,0.781534009,0.880297901,2,0,0,0,0,0,0,0,0,0,0,10,0,0,0.008922881,72,0
0,0.0009383,0.0009383,1,0.5671576,0,0.5671576,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000727273,0,0
0,0.03000002,0.03000002,5,10.97549273,16.77197959,10.97551273,16.77196667,483.8,590.0828416,0.00002,0,0,0,0,0,0,0,0,5,0,0,0.001545117,20,0
0,0.03785307,0.03785307,1,6.17638776,0,6.17638776,0,488,0,0,0,0,0,0,0,0,0,0,1,0,0,0.001390821,0,0
0,6.666673,6.666673,3,8.070681275,2.002553775,8.070681275,2.002553775,5.5,3.5,0,0,0,0,0,0,0,0,0,3,0,0,0.002105263,5,0
0,0.00471525,0.00471525,1,4.24903365,0,4.24903365,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.003333333,0,0
0,0.00129171,0.00129171,4,1.511255458,1.856589175,1.513102399,1.857154753,230.9230769,334.6466475,0.001846941,0,0,0,0,0,0,0,0,4,0,0,0.002378121,186,0
0.75,0.75,0,2,0.41025,0.03525,0.41025,0.03525,2,0,0,1.54955709,0,1.54955709,0,4,0,0,1,1,0.5,0.5,0.00143575,1,1
0.00002535,0.00002535,0,2,0.000782808,0.000757736,0.000782808,0.000757736,2,0,0,0.24454993,0,0.24454993,0,30,0,0,1,1,0.5,0.5,0.005449591,5,0
0.00000546,0.00001092,0.00000546,2,1.08E+04,1.08E+04,1.10E+04,1.10E+04,1740507,1735821,236.772573,0.53951365,0.53950819,0.53951638,0.53950546,2344,2342,0.00000273,1,1,0.5,1.5,0.00331675,6,0
0.7,0.7,0,2,3.50E+05,7.84E+05,3.50E+05,7.84E+05,32699.66667,73107.94441,0.091213678,3.35002901,3.34997099,3.35002901,3.34997099,2,0,0,1,1,0.5,1,0.001201201,10,1
0.0008,0.00081092,0.00001092,6,1.08E+04,1.08E+04,1.11E+04,1.10E+04,1739214.5,1737111.5,236.7994512,0.59355078,0,1.0425328,0,4973,0,0.44898202,2,4,0.333333333,0.666666667,0.026315789,7,0
0,0.00007867,0.00007867,1,0.035969337,0.050419901,0.035969337,0.050419901,13,15.55634919,0,0,0,0,0,0,0,0,0,1,0,0,0.001639344,6,0
0.6814,0.6814,0,4,0.34617655,0.33882345,0.34617655,0.33882345,2,0,0,0.340562115,0.336823405,0.340562115,0.336823405,2,0,0,2,2,0.5,0.5,0.002710027,0,1
0,0.00007081,0.00007081,1,0.00143504,0,0.00143504,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000853242,0,0
1.2,1.2,0,2,4.2752868,0,4.2752868,0,2,0,0,1.59876936,0,1.59876936,0,4,0,0,1,1,0.5,0.5,0.001308044,0,1
0,0.00008145,0.00008145,1,0.003377365,0.002112505,0.003377365,0.002112505,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.001623377,1,0
1.25,1.25,0,2,1.2501,0,1.2505,0,2,0,0.0004,6.28706278,0,6.28706278,0,10,0,0,1,1,0.5,0.5,0.001137656,0,1
0.00998726,0.01091542,0.00092816,37,2.67E+03,6.60E+03,2.68E+03,6.65E+03,3505.125,6252.687471,15.38175434,0.004599087,0.003932966,0.004908473,0.004358179,13.66666667,16.49915823,0.000309387,2,8,0.405405405,0.810810811,0.01728972,119,0
0,0.00001,0.00001,1,0.16906884,0,0.16906884,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.00050813,0,0
0.501,0.501,0,4,1.4404,1.4336,1.4404,1.4336,15,11,0,0.599607985,0.599007985,0.599607985,0.599007985,3,1,0,2,2,0.5,0.5,0.002980626,0,1
2,2,0,2,2.00152872,0,2.00152872,0,6,0,0,1.99970354,0,1.99970354,0,2,0,0,1,1,0.5,0.5,0.001184133,8,1
0,0.0001384,0.0001384,1,0.00030859,0,0.00030859,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.005025126,0,0
0.8,0.8,0,2,0.349666667,0.097230871,0.349666667,0.097230871,2,0,0,0.79959864,0,0.79959864,0,2,0,0,1,1,0.5,0.5,0.001438849,2,1
0,0.00020507,0.00020507,1,0.047335252,0.055125065,0.047335252,0.055125065,2.4,0.8,0,0,0,0,0,0,0,0,0,1,0,0,0.001310616,4,0
0.0001658,0.0001658,0,2,0.35899306,0.42373582,0.35899306,0.42373582,2.285714286,0.699854212,0,17.65777201,17.65771739,17.65777201,17.65771739,183,181,0,1,1,0.5,1,0.013513514,18,0
4,4,0,2,4.117572558,2.393941177,4.117572558,2.393941177,2.846153846,1.230769231,0,25.00502188,24.99497812,25.00502188,24.99497812,2,0,0,1,1,0.5,1,0.001110494,24,1
0,0.00070353,0.00070353,1,0.00165566,0,0.00165566,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000618047,0,0
0.02370103,0.02551089,0.00180986,21,38.7986827,324.6709208,38.89937456,324.6664992,156.5517241,311.6578679,0.100691857,0,0,0,0,0,0,0,0,10,0,0,0.05915493,1304,0
0.8,0.8,0,2,7.63E+05,0,7.63E+05,0,25234,0,0,2.79919541,0,2.79919541,0,6,0,0,1,1,0.5,0.5,0.001272265,0,1
1.5499,1.5499,0,4,3.102566925,1.7890666,3.103846412,1.787973373,2.282051282,0.677427939,0.001279487,1.08E+03,1.08E+03,1.08E+03,1.08E+03,59.5,57.5,0,1,3,0.25,0.5,0.002256063,79,1
2.5,2.5,0,2,2.49842,0,2.5001,0,3,0,0.00168,2.80508612,0,2.80508612,0,4,0,0,1,1,0.5,0.5,0.001139601,2,1
0,0.000349,0.000349,1,0.008446125,0.01013522,0.008446125,0.01013522,5,5.196152423,0,0,0,0,0,0,0,0,0,1,0,0,0.000670241,3,0
0.5,0.5,0,2,4.6898837,0,4.6898837,0,2,0,0,0.498566,0,0.498566,0,2,0,0,1,1,0.5,0.5,0.001569859,0,1
0.00002814,0.00002814,0,2,0.000115187,0.000155535,0.000115187,0.000155535,2,0,0,0.00058231,0,0.00058231,0,2,0,0,1,1,0.5,0.5,0.018348624,6,0
0,0.00000704,0.00000704,1,0.0709927,0.0090073,0.0709927,0.0090073,2.5,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0.000480077,20,0
0,0.0061693,0.0061693,1,0.0093162,0,0.0093162,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000669344,0,0
