112H9MBWBTN7RJBDa5Fup13Zy3p33ZHCem,FALSE,0,49999000,49999000,1,50000000,0,50000000,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0004784688995215311,0,1
1126qTvJbXSutn4kje7MdXHjhTa5azrNji,FALSE,0,3000,3000,1,1777035000,0,1780624800,0,50066,0,3589800,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0006242197253433209,9,1
112xKJ9a4FnrsjQitnhJnsBqHYwyPoJviZ,FALSE,0,15475,15475,3,3657921.333,2400020.676,3657921.333,2400020.676,2.666666667,0.942809042,0,0,0,0,0,0,0,0,3,0,3,0.0,0.0,0.001965923984272608,0,1
113wwuDu4KKYc4Fj28kmEfacwuoZH9FsUa,FALSE,131053030,132313938,1260908,6,165225271.7,277986482.9,165239179.5,277997890.2,54,109.2764079,13907.83333,89137732,62068205.55,89558034.67,62354227.38,3.333333333,1.885618083,420302.6667,6,2,4,0.8333333333333334,1.6666666666666667,0.003188097768331562,9,1
1133VKCKapWXCdio32FQsETC9npUJyXsZr,FALSE,0,546,546,1,56814838,0,56956970,0,137,0,142132,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0006116207951070336,0,1
113GuWXghXUy3DHzcmMigdyGGbo9LVT3zj,FALSE,86649,111758,25109,11,117156.4,144142.4939,117156.4,144142.4939,4.4,3.382306905,0,152633,179793.5657,181372.6667,158758.9999,6,3.559026084,28739.66667,11,5,6,0.45454545454545453,0.45454545454545453,0.030054644808743168,6,1
112ECwJiw5J8b22G579QwXKfYdiNPUoDha,FALSE,0,146185,146185,1,3160875,0,3160875,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0006609385327164573,0,1
112LdJUnYCxdjd1oynTNRDHiGGzfJYma4R,FALSE,0,1308441,1308441,1,6674910,0,6674910,0,2,0,0,0,0,0,0,0,0,0,2,1,1,1.0,2.0,0.008547008547008548,7,0
112vtt4rh4qCSzLN8iUnakRhgYLSt8gU49,FALSE,24612165200,24612238900,73700,8,4.00E+12,9.65E+12,4.00E+12,9.65E+12,719.5714286,1300.589082,0,18308767120,17502084996,18308781860,17502090305,5.6,4.8,14740,8,4,4,0.875,1.75,0.002894356005788712,16,1
113A69ddQVjrQXM8q6HBEeNb6WSA6MGvF8,FALSE,0,140284,140284,6,2.22E+11,6.28E+11,2.23E+11,6.29E+11,2182.555556,6166.835405,372514360,0,0,0,0,0,0,0,6,0,6,0.0,0.0,0.01092896174863388,91,1
113h7SPvR7TKT9aNuuCBWxVWXNvdzY4MeZ,FALSE,0,23970,23970,1,26670500,0,26670500,0,17,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.001953125,0,1
112TeQnKqbc8Us1tCgXmrwXvhkd3cM5Pq8,FALSE,0,1000198,1000198,1,2456413531,3248852288,2597647137,3331705119,261.3333333,317.2058567,141233606,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.00038284839203675346,8,1
113BBZr3V872pU8udoKGnAmHeEVShNxDvA,FALSE,0,10000,10000,1,10000,0,10000,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0005159958720330237,0,1
113ULxbBwJ3VrbsRpaqB49vpCtq32Tv854,FALSE,2398333,2404974,6641,8,1902809714,2690238907,1902824900,2690260383,273,383.2518754,15186,3254821.333,1241218.317,3257035,1239693.814,4.333333333,2.624669291,2213.666667,8,5,3,0.75,0.875,0.007359705611775529,4,1
112U2BWo9V32wDY6m1MHfaxJkT4cd1jabG,FALSE,0,69013,69013,1,599567,0,599567,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.00234192037470726,0,1
112bQnhmAtdhDcv3q8tPPhBwXz1Ba2BTeS,FALSE,0,300000,300000,1,3220000,0,3220000,0,5,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0008271298593879239,0,1
112gGaUswVTGjajnxeZ7PmYL5cjQfzdQD4,FALSE,190024000,201113400,11089400,25,66097757.6,133963692.4,66435058.93,134109824,21.4,71.00028169,337301.3333,26257128.57,37037863.76,28786363.07,36592693.14,2.428571429,2.32115383,2529234.5,25,8,2,0.6,1.2,0.021026072329688814,111,0
112hpsNmQj6kRZcEt1YeYygXzXvXRNp4Kw,FALSE,5460,7098,1638,14,2676888046,2138745713,4113367863,3006104904,40061,54932.87413,1436479817,5235500745,0,5237515540,0,2446,0,2014795,14,4,6,0.2857142857142857,0.2857142857142857,0.026717557251908396,19,0
113tg8FLea8XK3uDUzrk3HdCuTUmGoBYD5,FALSE,0,202205,202205,1,1055425,425074.3501,1055425,425074.3501,2,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0017421602787456446,21,1
113PFAF4ih3X5AnsuEKxFfcNqVoweUtqyR,FALSE,0,549,549,1,13110559.5,13074510.5,13110559.5,13074510.5,2,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0005938242280285036,1,1
1129CeRxkvqgihm19iVRmJNasWPFhZhrQU,FALSE,105430,110860,5430,3,40210417040,37643217860,40619077852,37237519997,89314,42051,408660812.5,2567199180,0,3381557855,0,47263,0,814358675,3,1,2,0.3333333333333333,0.3333333333333333,0.0024529844644317253,0,1
112sSjj8MLTWH1vQN5pDmYxVHBDu73pXej,FALSE,0,176191,176191,1,92807.5,84491.5,92807.5,84491.5,2,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0008264462809917355,1,1
1126uqrMBbZJyjRGxSqHQDP5Wf9sK9EgCT,FALSE,92487043,93170978,683935,36,2.43E+12,5.62E+12,2.43E+12,5.62E+12,97920.47619,180790.3124,332694.619,66243521.5,26243521.5,66585489,26585489,19,17,341967.5,36,1,10,0.25,0.5,0.015706806282722512,28,0
112rFYoiC4ivPQhtEAsM4LNj6ZfUM1fXBK,FALSE,0,995949,995949,1,5730500,5714500,5730500,5714500,2,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0010131712259371835,1,1
112SD5WhBr4ZAHRj4XkxLkc8M2RUKcxrc5,FALSE,0,90000,90000,1,1000000,0,1000000,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0003800836183960471,0,1
113d97Fjkbb8WoTYZXd55CLRZTDrfBMf46,FALSE,0,1,1,1,12145100,0,12145100,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.00035137034434293746,0,1
112xHZWFZps5ZSTUN9vyuevrQ6BWsyBUB6,FALSE,0,102000,102000,1,871518999.5,1169392118,871518999.5,1169392118,112,171.1383456,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0008703220191470844,95,1
113kwbxKAPe2PiKjYGUt2wXiSYsyELso8L,FALSE,0,123004,123004,2,36328834520,36328701029,36328855769,36328679780,1054,1044,21249,0,0,0,0,0,0,0,2,0,2,0.0,0.0,0.0010136847440446021,4,1
113KWMte3bmKUBfWW5WKymsmw94Z9mqAoJ,FALSE,180000,180000,0,2,804856,0,804856,0,2,0,0,0,0,178418,0,1,0,178418,2,1,1,0.5,0.5,0.0017497812773403325,0,1
113wkvUrzU82pPAoLfdvVej18sZoLC6GBz,FALSE,0,548,548,1,6686702,0,6686702,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0004664179104477612,0,1
1134WxnKWm8jwYBLhSxmCbujaQAzRnkvHn,FALSE,17442458,17442458,0,2,46511508.4,32003584.18,46511508.4,32003584.18,2,0,0,160359224,0,160359224,0,4,0,0,2,1,1,0.5,0.5,0.0017452006980802793,4,1
11125rYAZwJqGoEpZn41EB2JLfA7EkVrgR,FALSE,0,223250,223250,1,3759154,0,3759154,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0009794319294809011,0,1
113anwR9EfENt65WFp8MXKtyCnV42LJ9Nx,FALSE,157991,157991,0,2,2828916.2,5179830.241,2828916.2,5179830.241,2.6,1.2,0,366370,0,366370,0,2,0,0,2,1,1,0.5,0.5,0.0015255530129672007,6,1
112vdV3SB8KSZ5waejJGrM7szzwre2DFQN,FALSE,0,124960,124960,1,500000000,0,500000000,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.00980392156862745,0,1
113dvc2gPRBhzLxkziGoZSc7XRPbeptFat,FALSE,126824,131485,4661,9,71297403.5,123241370.1,71553159,123634524.5,36.75,38.51866431,255755.5,71302019.5,123238703.9,71558394.25,123631499.6,36.5,38.69431483,256374.75,9,6,3,0.6666666666666666,1.5555555555555556,0.026239067055393587,19,1
113vE7g4MrE8gJeoGpfhuCpDFSCpC4JM7t,FALSE,0,10000,10000,1,20400000,0,20400000,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0009009009009009009,0,1
112e3wPLTyek3SuCFcEfyitAvUTZTje2jh,FALSE,0,173002,173002,1,836419,0,836419,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.005154639175257732,0,1
113MZpT6g9CuveLRznJjX9KmdmfjepA4Gz,FALSE,0,2008,2008,1,431026.3333,488090.5526,431026.3333,488090.5526,2,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0011494252873563218,2,1
113pEi76h3357iimXoaqqypyWiZYxwLmVQ,FALSE,16034260,16099171,64911,2,71460000,0,71460000,0,2,0,0,3654011884,3637977624,3654044340,3637945169,122.5,120.5,32455.5,2,1,1,0.5,1.0,0.0013422818791946308,0,1
112aMZMKTt7YQ8jkyC3hzzjFamd6rF9U3Z,FALSE,9000000,9000000,0,2,960000,369323.7063,960000,369323.7063,2,0,0,4497225,3197225,4497225,3197225,2,0,0,2,1,1,0.5,1.0,0.010638297872340425,9,1
1128nAbDmbWNrs6eieKVxKqVbQCTFxJpqP,FALSE,0,11000,11000,1,29176758361,0,29176865628,0,1298,0,107267,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0004916420845624386,0,1
112Abxs4AECoAtce1PGVGShoXS3NvVeaxS,FALSE,0,40000,40000,1,453573471,0,453573471,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0020325203252032522,0,1
112J2qKSZ8MkeCDToCqpFw1X47o7PRHFEU,FALSE,0,1000,1000,1,348685310,0,348685310,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0006684491978609625,0,1
112iieciTC5BKT49TdpPwMfRS4HtFgN71G,FALSE,5608417,6338635,730218,25,94317542,0,94317542,0,2,0,0,2411628.375,4220651.163,2502905.625,4296022.014,19,37.05738793,91277.25,25,9,1,0.36,0.72,0.018261504747991233,10,0
113h6Si2uSN36deV2WsprJqHhj75C4xp9,FALSE,0,30000,30000,1,2.00E+12,0,2.00E+12,0,19625,0,3352629240,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0010384215991692627,0,1
112GSJpoyfMdufdWFNcMFQcs89rb9bjn8x,FALSE,0,33194,33194,1,84374619.5,84320085.5,84374619.5,84320085.5,12,10,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0006393861892583121,1,1
111YfounDDF3vexE3CVtKtupr88kDDQr,FALSE,0,546,546,1,320250954,0,320505567,0,661,0,254613,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.00046860356138706655,0,1
112RTnZP7ScPeASFzJTUDemkLekxZewX54,FALSE,0,137071,137071,1,959061806.8,1267039799,959061806.8,1267039799,10,9.797958971,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.001976284584980237,60,1
112qYHZe4PJfWqchX3pQFQ4er4SQKhSqtD,FALSE,1952,1952,0,2,129159.6,154677.5941,129159.6,154677.5941,2,0,0,105866,4711,105866,4711,2,0,0,2,1,1,0.5,1.0,0.005361930294906166,7,1
113xantewSK1Eo9h43k7QwnUZjCLdEXY3p,FALSE,0,266047,266047,1,301904864,0,301904864,0,34,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.005952380952380952,0,1
1132CfM5iWHZUHgt98oWzy5jK9aBCTPZNX,FALSE,124879,134949,10070,19,3375237.333,6114853.722,3375237.333,6114853.722,3.416666667,4.698551786,0,5.95E+11,0,5.95E+11,0,58284,0,184596301,19,5,5,0.2631578947368421,0.2631578947368421,0.01313969571230982,142,0
113DGXiFNDbdYLS4DtSgU3n6oBr8TRARuV,FALSE,0,12334,12334,1,2077598,0,2077598,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0006729475100942127,0,1
1113BhXHduqsBVpwaVb7YRbMLogujacWk,FALSE,0,5480,5480,1,16250880,0,16250880,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0004452359750667854,0,1
113XfQFG6BKEUxMgLoqZcody2aWmRFZbBY,FALSE,368866,380650,11784,5,56771052,41614197.77,56771052,41614197.77,2,0,0,198301,124343.556,202229,129738.7256,3,1.414213562,3928,5,2,3,0.6,0.8,0.0043782837127845885,1,1
112Fk41hCZYsaVVL89YQLZFwpgKVfQJaP1,FALSE,76360,76360,0,2,1376122,1579276.745,1376122,1579276.745,2,0,0,548823.5,548823.5,551723,545924,2.5,1.5,2899.5,2,1,1,0.5,1.0,0.01904761904761905,4,1
113qpJfq4XGzLxBsVSsr54aDhzT1avsPXL,FALSE,2896554,3048024,151470,7,16320445.4,26708500.21,16320445.4,26708500.21,2,0,0,100301525.7,176741087,100326770.7,176727182.6,15.16666667,4.844813951,25245,7,5,2,0.8571428571428571,1.7142857142857142,0.012658227848101266,47,1
1131hpq5ub584JmtrmRyPQpjFrCLFqHBAR,FALSE,0,3953498,3953498,1,8856279,2743721,8856279,2743721,2,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0006775067750677507,1,1
113ah6G9R5CpQ1jJN7VYS5cEn9Eosq2Jvx,FALSE,0,34680041,34680041,8,94280521427,4.07E+11,94280521427,4.07E+11,1237.263158,6259.584443,0,0,0,0,0,0,0,0,8,0,8,0.0,0.0,0.006700167504187605,641,1
113TcqKZPEC5afBtgTipaV5ADdbyLVErjz,FALSE,1892328,1892329,1,3,2.04E+13,4.08E+13,2.04E+13,4.08E+13,639169,1278327,2302928.2,5.10E+13,5.10E+13,5.10E+13,5.10E+13,1597912.5,1597910.5,5757320.5,3,1,2,0.3333333333333333,0.6666666666666666,0.0010090817356205853,6,1
113yn1m2Se48qvWXZPoJ36pu4hJcrzwCcG,FALSE,917618,917618,0,2,2411222.389,6269698.727,2411222.389,6269698.727,2,0,0,7929961,7596941,7929961,7596941,2,0,0,2,1,1,0.5,1.0,0.014388489208633094,34,1
113AWvYWLdmasqaGhbhUjzzCLStY2o7Pg,FALSE,0,998244,998244,1,2334401,0,2334401,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0010416666666666667,0,1
113upEEMVTG6kzYK3dMjifhvXUD3EcRuvV,FALSE,77942601,77942602,1,21,559153940.2,1212560120,559163343.2,1212560351,53.68269231,175.5200112,9403.038462,47445650496,4990819017,47445650496,4990819017,79.5,19.5,0,21,2,8,0.09523809523809523,0.09523809523809523,0.00854005693371289,122,0
113c8xBMqTZ6z8BvtFMhrsmkbFMJrZTCFS,FALSE,144000,144000,0,2,313071.3333,340924.7291,313071.3333,340924.7291,1.904761905,0.092942864,0,0,0,0,0,0,0,0,2,0,2,0.0,0.0,0.019417475728155338,37,1
113xy6EYz4rEkVVyBtBy4ywTzQfQELnBCo,FALSE,7229985,7229985,0,2,6734756.143,12388693.2,6734756.143,12388693.2,2,0,0,0,0,0,0,0,0,0,2,0,2,0.0,0.0,0.017094017094017096,19,1
113WdwjMs9ptgSw7gAmQv3rJTHHfVS1HiH,FALSE,7182880,7187400,4520,10,3126135162,9627723486,3126135162,9627723486,305.6774194,478.814961,0,10476886.5,7420413.5,10476886.5,7420413.5,5.5,0.5,0,10,1,9,0.8,1.6,0.009242144177449169,572,1
113hmccdy4A6LXqZ5VkBUbmwXaviiMAuDi,FALSE,0,3279,3279,1,1354126,0,1394126,0,8,0,40000,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0007818608287724785,4,1
1127uinFrNC4xNqZYj22augem3CorqNw58,FALSE,5479717,5674633,194916,3,249839472.4,797005187.4,249879615.3,796993039.8,2.5625,1.498697351,40142.8125,14869150,14869150,14870620,14867680,1.5,0.5,1470,3,1,2,0.3333333333333333,0.6666666666666666,0.003105590062111801,28,1
112czuyqTZtbzqeksVvmA7eFubiDJoCRCz,FALSE,0,2628,2628,1,399452.3333,546855.9156,399452.3333,546855.9156,2,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.002688172043010753,2,1
113dHb1sCHaa1wUZh4BCkN46jZcPERUsMa,FALSE,0,2559,2559,1,20625,10404.8168,20625,10404.8168,2,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.007692307692307693,2,1
113X2663JEF6aEgyHqXarzsYJmkvsNmhRN,FALSE,810796,810797,1,3,2.04E+13,4.08E+13,2.04E+13,4.08E+13,639167,1278328,2302928.2,5.10E+13,5.10E+13,5.10E+13,5.10E+13,1597912,1597911,5767985,3,1,2,0.3333333333333333,0.6666666666666666,0.0009416195856873823,4,1
112fK4ME19Xp9NYmokhpjLwnoQiHx2iw7D,FALSE,3860542,3860542,0,2,25823160.63,25932010.62,25823160.63,25932010.62,3.578947368,2.324147596,0,0,0,0,0,0,0,0,2,0,2,0.0,0.0,0.019417475728155338,21,1
113PtutJFmuVvDRidAjkwxGcfaceym6FhK,FALSE,0,25114,25114,1,1160000,0,1160000,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0008880994671403197,0,1
11259Ry5ag2Gtqf7MsNJ2j3xHyqKst2qQU,FALSE,0,471525,471525,1,424903365,0,424903365,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0033333333333333335,0,1
111nstitutedAmongMenXXXXXXXYkWtwg,FALSE,0,1,1,1,51061906,0,51061906,0,18,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.00029770765108663293,0,1
1138cruEHLYuijGm4p8e4ZXddsxDHwp9Jc,FALSE,0,8717515,8717515,1,1.33E+13,5.79E+13,1.33E+13,5.79E+13,15310.05,66118.72037,9257496973,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0008695652173913044,361,1
1134J2LtWxQBC8FzT2TXdVXUGnp8KaUDMo,FALSE,0,233527,233527,1,7181986,0,7181986,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0018726591760299626,0,1
112W6NJTF44Dnc1VMmSjVLiLzXwvHRJNNJ,FALSE,1205549,1205550,1,3,1.18E+13,2.05E+13,1.18E+13,2.05E+13,217844.25,377313.2677,330492.5,2.36E+13,2.36E+13,2.36E+13,2.36E+13,435686,435684,660984.5,3,1,2,0.3333333333333333,0.6666666666666666,0.0010242403550699897,4,1
112pvRGRwzd8qmSD1cHANqMdrb5Utpi6Hs,FALSE,0,5500,5500,1,811569,350729,811569,350729,2,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0007336757153338225,19,1
112sxYiE63q2rxLY3DeJCQu5VY2WRfshDZ,FALSE,0,8333,8333,1,512640,0,512640,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0007178750897343862,0,1
1124xdzsbDQTNA46yqm6dRV21ns5kkHTWi,FALSE,0,3921000,3921000,1,3966428,0,3966428,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0005844535359438924,0,1
112BnFqQFYp2ZF8A33AW4Tg3HPUAeWS9DZ,FALSE,0,12312,12312,1,1.10E+11,7587669679,1.10E+11,7587669679,5289.5,721.5,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.001584786053882726,19,1
112gYwpu2A8xj3ziMptBmRb9dCYqHrN6GF,FALSE,0,9489,9489,1,426480,0,426480,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0008237232289950577,0,1
112BuUitSLN9FiNy9etkuNyjEkMtLcppo1,FALSE,0,524163,524163,1,462196.5,314503.5,462196.5,314503.5,2,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0011049723756906078,1,1
113AvmUBZkxFeXxKAUBX5aKmW69tS1qRDK,FALSE,0,1101,1101,1,328020,0,328020,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0008340283569641367,0,1
112wkbd3ThMBzEyw4CXWr9ZWGFSJDHxQVH,FALSE,0,12410,12410,1,631800,0,631800,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0013850415512465374,0,1
11111v9JgGnnP2BVvxcwXzTUJF4r2mh1,FALSE,0,2000,2000,1,27104506063,0,27104506063,0,6699,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.00035075412136092597,0,1
113t1uuVuC6wEDMP3bncyQxAMwaLc3N11K,FALSE,1226,1226,0,2,1090058.9,2179260.763,1090058.9,2179260.763,2.2,0.6,0,20331,0,20331,0,2,0,0,2,1,1,0.5,0.5,0.018018018018018018,9,1
112g8wryEGppK6qbofyCo3UfaB5eGWeN3q,FALSE,0,4467,4467,1,31143,24333,31143,24333,2,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.003703703703703704,1,1
112YiFkFqBTEXUGwf41mLuQ2S9PQxidhBb,FALSE,0,437,437,1,33431981142,0,33432427163,0,6034,0,446021,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.00048262548262548264,0,1
113Vs7kv7jDrXQSBYyuvQ5dxWuwmvsq8Rt,FALSE,1.32E+11,1.32E+11,50000,44,2582166147,2117299389,2582166147,2117299389,3.285714286,2.373321104,0,15964759783,40951096905,15964765339,40951112606,6.888888889,13.13557041,5555.555556,44,8,2,0.2727272727272727,0.5454545454545454,0.03492063492063492,32,0
1127VKVHSwzWaVHJKirT3qS9C6cEBQm16c,FALSE,24233936,25000000,766064,2,29919644054,0,29919644054,0,569,0,0,393154453,368920517,393537485,368537485,10.5,8.5,383032,2,1,1,0.5,1.0,0.0009380863039399625,0,1
112Umnt5hQ7YzzQLzpHnVQJUMMcofBuU4o,FALSE,0,9206,9206,1,500403.3333,405989.4296,500403.3333,405989.4296,2,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0013908205841446453,2,1
113VfxebYxqoFQfyWvPf4SgSqAhtcRof67,FALSE,0,3485,3485,2,592444,6433,592444,6433,2,0,0,0,0,0,0,0,0,0,2,0,2,0.0,0.0,0.014814814814814815,0,1
113jDbR8dWXReZwW58qZFgzqKrKFz8iHND,FALSE,192350,192350,0,2,2166481.238,8828112.15,2166481.238,8828112.15,2.095238095,0.42591771,0,0,0,0,0,0,0,0,2,0,2,0.0,0.0,0.014084507042253521,38,1
113271S9ZHiUYo51dqjcXhfsmjSGY26SEa,FALSE,11185023,11185023,0,4,4.41E+11,5.99E+11,4.41E+11,5.99E+11,15720.22222,29215.38632,469974822.7,14688433,0,14688433,0,2,0,0,4,1,3,0.75,0.75,0.0067226890756302525,125,1
113xh6zvJ73sKdjKWTUZiGDjkw6CEj2tZd,FALSE,28364,28364,0,2,948273.6667,1238661.724,948273.6667,1238661.724,2,0,0,37252.5,37252.5,40569,33936,2.5,1.5,3316.5,2,1,1,0.5,1.0,0.0040650406504065045,3,1
1128PRcSixkqfh7GT21vsk5ywoiCRPU68r,FALSE,0,18148,18148,1,1433140,0,1433140,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.000725689404934688,0,1
112eey9Qurg5f4RVSKjeys5ypeNmRMgmT2,FALSE,0,2730,2730,1,277913874,0,277913874,0,8376,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0006203473945409429,0,1
112RB2fZFBCsJwoHxsyHqTNzarvs6EZkj,FALSE,0,53908385,53908385,1,100581612,0,100581612,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0005379236148466917,0,1
112Wa8MuqsaBcSbLkoaSmPC8DQ99wGrUhD,FALSE,0,2710,2710,1,39831771,0,39831771,0,17,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0012422360248447205,30,1
113PdJMFaLC8xsKginDqqyn4PMDtPkQFRT,FALSE,2263279,2491116,227837,8,10894380.6,12952422.72,11858700.28,12585205.15,7.48,6.705937667,964319.68,906560200,906404100,906560200,906404100,8.5,6.5,0,8,1,7,0.125,0.25,0.032388663967611336,107,1
113QwoaqVRLcMQ16sZtbc9YpTU4w61cjwV,FALSE,0,39548,39548,1,88022,10848,88022,10848,2,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.00117096018735363,1,1
1137JwhyxXfgM1twjZgqPdBB4Kq4pg537G,FALSE,0,29170994,29170994,1,7329170994,0,7329170994,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.00028793550244745177,0,1
113wRQgq57X54Zf8DyS2DBaCqMoF9Lx6ip,FALSE,0,5770,5770,1,181952,0,181952,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0009017132551848512,0,1
113wfagTtPgfEhw7RQrL85JCUrLjxN6DxA,FALSE,921239,921239,0,2,1312077,0,1312077,0,6,0,0,433698,433698,460279,407117,1.5,0.5,26581,2,1,1,0.5,1.0,0.013333333333333334,0,1
