112rFYoiC4ivPQhtEAsM4LNj6ZfUM1fXBK,FALSE,0,995949,995949,1,5730500,5714500,5730500,5714500,2,0,0,0,0,0,0,0,0,0,0.00101010101010101,1,0,1,0,0,0
112SD5WhBr4ZAHRj4XkxLkc8M2RUKcxrc5,FALSE,0,90000,90000,1,1000000,0,1000000,0,2,0,0,0,0,0,0,0,0,0,0.00037965072133637056,1,0,1,0,0,0
113d97Fjkbb8WoTYZXd55CLRZTDrfBMf46,FALSE,0,1,1,1,12145100,0,12145100,0,2,0,0,0,0,0,0,0,0,0,0.000351000351000351,1,0,1,0,0,0
112xHZWFZps5ZSTUN9vyuevrQ6BWsyBUB6,FALSE,0,102000,102000,1,871518999.5,1169392118,871518999.5,1169392118,112,171.1383456,0,0,0,0,0,0,0,0,0.0008680555555555555,1,0,1,0,0,0
113kwbxKAPe2PiKjYGUt2wXiSYsyELso8L,FALSE,0,123004,123004,2,36328834520,36328701029,36328855769,36328679780,1054,1044,21249,0,0,0,0,0,0,0,0.0010121457489878543,2,0,2,0,0,5
113KWMte3bmKUBfWW5WKymsmw94Z9mqAoJ,FALSE,180000,180000,0,2,804856,0,804856,0,2,0,0,0,0,178418,0,1,0,178418,0.0017452006980802793,2,1,1,1.0,1.0,0
113wkvUrzU82pPAoLfdvVej18sZoLC6GBz,FALSE,0,548,548,1,6686702,0,6686702,0,2,0,0,0,0,0,0,0,0,0,0.0004657661853749418,1,0,1,0,0,0
1134WxnKWm8jwYBLhSxmCbujaQAzRnkvHn,FALSE,17442458,17442458,0,2,46511508.4,32003584.18,46511508.4,32003584.18,2,0,0,160359224,0,160359224,0,4,0,0,0.0017406440382941688,2,1,1,5.0,1.0,0
11125rYAZwJqGoEpZn41EB2JLfA7EkVrgR,FALSE,0,223250,223250,1,3759154,0,3759154,0,2,0,0,0,0,0,0,0,0,0,0.0009765625,1,0,1,0,0,0
113anwR9EfENt65WFp8MXKtyCnV42LJ9Nx,FALSE,157991,157991,0,2,2828916.2,5179830.241,2828916.2,5179830.241,2.6,1.2,0,366370,0,366370,0,2,0,0,0.0015220700152207,2,1,1,3.0,1.0,1
112vdV3SB8KSZ5waejJGrM7szzwre2DFQN,FALSE,0,124960,124960,1,500000000,0,500000000,0,2,0,0,0,0,0,0,0,0,0,0.009523809523809525,1,0,1,0,0,0
113dvc2gPRBhzLxkziGoZSc7XRPbeptFat,FALSE,126824,131485,4661,9,71297403.5,123241370.1,71553159,123634524.5,36.75,38.51866431,255755.5,71302019.5,123238703.9,71558394.25,123631499.6,36.5,38.69431483,256374.75,0.02601156069364162,9,6,11,0.6666666666666666,1.0,10
113vE7g4MrE8gJeoGpfhuCpDFSCpC4JM7t,FALSE,0,10000,10000,1,20400000,0,20400000,0,2,0,0,0,0,0,0,0,0,0,0.0008984725965858042,1,0,1,0,0,0
112e3wPLTyek3SuCFcEfyitAvUTZTje2jh,FALSE,0,173002,173002,1,836419,0,836419,0,2,0,0,0,0,0,0,0,0,0,0.005076142131979695,1,0,1,0,0,0
113MZpT6g9CuveLRznJjX9KmdmfjepA4Gz,FALSE,0,2008,2008,1,431026.3333,488090.5526,431026.3333,488090.5526,2,0,0,0,0,0,0,0,0,0,0.001145475372279496,1,0,1,0,0,0
113pEi76h3357iimXoaqqypyWiZYxwLmVQ,FALSE,16034260,16099171,64911,2,71460000,0,71460000,0,2,0,0,3654011884,3637977624,3654044340,3637945169,122.5,120.5,32455.5,0.0013395847287340924,2,1,2,0.0,0.0,0
112aMZMKTt7YQ8jkyC3hzzjFamd6rF9U3Z,FALSE,9000000,9000000,0,2,960000,369323.7063,960000,369323.7063,2,0,0,4497225,3197225,4497225,3197225,2,0,0,0.010471204188481676,2,1,1,1.0,1.0,0
1128nAbDmbWNrs6eieKVxKqVbQCTFxJpqP,FALSE,0,11000,11000,1,29176758361,0,29176865628,0,1298,0,107267,0,0,0,0,0,0,0,0.0004909180166912126,1,0,1,0,0,1
112Abxs4AECoAtce1PGVGShoXS3NvVeaxS,FALSE,0,40000,40000,1,453573471,0,453573471,0,2,0,0,0,0,0,0,0,0,0,0.00202020202020202,1,0,1,0,0,0
112J2qKSZ8MkeCDToCqpFw1X47o7PRHFEU,FALSE,0,1000,1000,1,348685310,0,348685310,0,2,0,0,0,0,0,0,0,0,0,0.00066711140760507,1,0,1,0,0,0
112iieciTC5BKT49TdpPwMfRS4HtFgN71G,FALSE,5608417,6338635,730218,25,94317542,0,94317542,0,2,0,0,2411628.375,4220651.163,2502905.625,4296022.014,19,37.05738793,91277.25,0.01789549033643522,25,21,25,0.0,0.0,13
113h6Si2uSN36deV2WsprJqHhj75C4xp9,FALSE,0,30000,30000,1,2.00E+12,0,2.00E+12,0,19625,0,3352629240,0,0,0,0,0,0,0,0.0010351966873706005,1,0,1,0,0,1
112GSJpoyfMdufdWFNcMFQcs89rb9bjn8x,FALSE,0,33194,33194,1,84374619.5,84320085.5,84374619.5,84320085.5,12,10,0,0,0,0,0,0,0,0,0.0006381620931716656,1,0,1,0,0,0
111YfounDDF3vexE3CVtKtupr88kDDQr,FALSE,0,546,546,1,320250954,0,320505567,0,661,0,254613,0,0,0,0,0,0,0,0.0004679457182966776,1,0,1,0,0,2
112RTnZP7ScPeASFzJTUDemkLekxZewX54,FALSE,0,137071,137071,1,959061806.8,1267039799,959061806.8,1267039799,10,9.797958971,0,0,0,0,0,0,0,0,0.0019646365422396855,1,0,1,0,0,0
112qYHZe4PJfWqchX3pQFQ4er4SQKhSqtD,FALSE,1952,1952,0,2,129159.6,154677.5941,129159.6,154677.5941,2,0,0,105866,4711,105866,4711,2,0,0,0.005319148936170213,2,1,1,4.0,2.0,0
113xantewSK1Eo9h43k7QwnUZjCLdEXY3p,FALSE,0,266047,266047,1,301904864,0,301904864,0,34,0,0,0,0,0,0,0,0,0,0.005847953216374269,1,0,1,0,0,0
1132CfM5iWHZUHgt98oWzy5jK9aBCTPZNX,FALSE,124879,134949,10070,19,3375237.333,6114853.722,3375237.333,6114853.722,3.416666667,4.698551786,0,5.95E+11,0,5.95E+11,0,58284,0,184596301,0.012459016393442624,19,9,10,3.0,94.88888888888889,21
113DGXiFNDbdYLS4DtSgU3n6oBr8TRARuV,FALSE,0,12334,12334,1,2077598,0,2077598,0,2,0,0,0,0,0,0,0,0,0,0.000671591672263264,1,0,1,0,0,0
1113BhXHduqsBVpwaVb7YRbMLogujacWk,FALSE,0,5480,5480,1,16250880,0,16250880,0,2,0,0,0,0,0,0,0,0,0,0.00044464206313917296,1,0,1,0,0,0
113XfQFG6BKEUxMgLoqZcody2aWmRFZbBY,FALSE,368866,380650,11784,5,56771052,41614197.77,56771052,41614197.77,2,0,0,198301,124343.556,202229,129738.7256,3,1.414213562,3928,0.004366812227074236,5,3,4,1.3333333333333333,4.0,0
112Fk41hCZYsaVVL89YQLZFwpgKVfQJaP1,FALSE,76360,76360,0,2,1376122,1579276.745,1376122,1579276.745,2,0,0,548823.5,548823.5,551723,545924,2.5,1.5,2899.5,0.018518518518518517,2,1,1,3.0,2.0,0
113qpJfq4XGzLxBsVSsr54aDhzT1avsPXL,FALSE,2896554,3048024,151470,7,16320445.4,26708500.21,16320445.4,26708500.21,2,0,0,100301525.7,176741087,100326770.7,176727182.6,15.16666667,4.844813951,25245,0.012589928057553957,7,6,7,0.0,0.0,0
1131hpq5ub584JmtrmRyPQpjFrCLFqHBAR,FALSE,0,3953498,3953498,1,8856279,2743721,8856279,2743721,2,0,0,0,0,0,0,0,0,0,0.000676132521974307,1,0,1,0,0,0
113ah6G9R5CpQ1jJN7VYS5cEn9Eosq2Jvx,FALSE,0,34680041,34680041,8,94280521427,4.07E+11,94280521427,4.07E+11,1237.263158,6259.584443,0,0,0,0,0,0,0,0,0.006683375104427736,8,0,8,0,0,9
113TcqKZPEC5afBtgTipaV5ADdbyLVErjz,FALSE,1892328,1892329,1,3,2.04E+13,4.08E+13,2.04E+13,4.08E+13,639169,1278327,2302928.2,5.10E+13,5.10E+13,5.10E+13,5.10E+13,1597912.5,1597910.5,5757320.5,0.0010080645161290322,3,1,2,4.0,4.0,2
113yn1m2Se48qvWXZPoJ36pu4hJcrzwCcG,FALSE,917618,917618,0,2,2411222.389,6269698.727,2411222.389,6269698.727,2,0,0,7929961,7596941,7929961,7596941,2,0,0,0.014084507042253521,2,1,1,18.0,2.0,0
113AWvYWLdmasqaGhbhUjzzCLStY2o7Pg,FALSE,0,998244,998244,1,2334401,0,2334401,0,2,0,0,0,0,0,0,0,0,0,0.0010384215991692627,1,0,1,0,0,0
113upEEMVTG6kzYK3dMjifhvXUD3EcRuvV,FALSE,77942601,77942602,1,21,559153940.2,1212560120,559163343.2,1212560351,53.68269231,175.5200112,9403.038462,47445650496,4990819017,47445650496,4990819017,79.5,19.5,0,0.007695126419934042,21,10,11,268.5,152.5,790
113c8xBMqTZ6z8BvtFMhrsmkbFMJrZTCFS,FALSE,144000,144000,0,2,313071.3333,340924.7291,313071.3333,340924.7291,1.904761905,0.092942864,0,0,0,0,0,0,0,0,0.018867924528301886,2,1,1,636.0,0.0,3
113xy6EYz4rEkVVyBtBy4ywTzQfQELnBCo,FALSE,7229985,7229985,0,2,6734756.143,12388693.2,6734756.143,12388693.2,2,0,0,0,0,0,0,0,0,0,0.016666666666666666,2,1,1,250.0,1.0,1
113WdwjMs9ptgSw7gAmQv3rJTHHfVS1HiH,FALSE,7182880,7187400,4520,10,3126135162,9627723486,3126135162,9627723486,305.6774194,478.814961,0,10476886.5,7420413.5,10476886.5,7420413.5,5.5,0.5,0,0.009216589861751152,10,8,9,1.125,0.25,156
113hmccdy4A6LXqZ5VkBUbmwXaviiMAuDi,FALSE,0,3279,3279,1,1354126,0,1394126,0,8,0,40000,0,0,0,0,0,0,0,0.00078003120124805,1,0,1,0,0,2
1127uinFrNC4xNqZYj22augem3CorqNw58,FALSE,5479717,5674633,194916,3,249839472.4,797005187.4,249879615.3,796993039.8,2.5625,1.498697351,40142.8125,14869150,14869150,14870620,14867680,1.5,0.5,1470,0.0030959752321981426,3,1,2,15.0,2.0,0
112czuyqTZtbzqeksVvmA7eFubiDJoCRCz,FALSE,0,2628,2628,1,399452.3333,546855.9156,399452.3333,546855.9156,2,0,0,0,0,0,0,0,0,0,0.0026666666666666666,1,0,1,0,0,0
113dHb1sCHaa1wUZh4BCkN46jZcPERUsMa,FALSE,0,2559,2559,1,20625,10404.8168,20625,10404.8168,2,0,0,0,0,0,0,0,0,0,0.007518796992481203,1,0,1,0,0,0
113X2663JEF6aEgyHqXarzsYJmkvsNmhRN,FALSE,810796,810797,1,3,2.04E+13,4.08E+13,2.04E+13,4.08E+13,639167,1278328,2302928.2,5.10E+13,5.10E+13,5.10E+13,5.10E+13,1597912,1597911,5767985,0.0009407337723424271,3,1,2,3.0,4.0,1
112fK4ME19Xp9NYmokhpjLwnoQiHx2iw7D,FALSE,3860542,3860542,0,2,25823160.63,25932010.62,25823160.63,25932010.62,3.578947368,2.324147596,0,0,0,0,0,0,0,0,0.018867924528301886,2,1,1,46.0,0.0,8
113PtutJFmuVvDRidAjkwxGcfaceym6FhK,FALSE,0,25114,25114,1,1160000,0,1160000,0,2,0,0,0,0,0,0,0,0,0,0.0008857395925597874,1,0,1,0,0,0
11259Ry5ag2Gtqf7MsNJ2j3xHyqKst2qQU,FALSE,0,471525,471525,1,424903365,0,424903365,0,2,0,0,0,0,0,0,0,0,0,0.0033003300330033004,1,0,1,0,0,0
111nstitutedAmongMenXXXXXXXYkWtwg,FALSE,0,1,1,1,51061906,0,51061906,0,18,0,0,0,0,0,0,0,0,0,0.000297441998810232,1,0,1,0,0,0
1138cruEHLYuijGm4p8e4ZXddsxDHwp9Jc,FALSE,0,8717515,8717515,1,1.33E+13,5.79E+13,1.33E+13,5.79E+13,15310.05,66118.72037,9257496973,0,0,0,0,0,0,0,0.0008673026886383347,1,0,1,0,0,15
1134J2LtWxQBC8FzT2TXdVXUGnp8KaUDMo,FALSE,0,233527,233527,1,7181986,0,7181986,0,2,0,0,0,0,0,0,0,0,0,0.00186219739292365,1,0,1,0,0,0
112W6NJTF44Dnc1VMmSjVLiLzXwvHRJNNJ,FALSE,1205549,1205550,1,3,1.18E+13,2.05E+13,1.18E+13,2.05E+13,217844.25,377313.2677,330492.5,2.36E+13,2.36E+13,2.36E+13,2.36E+13,435686,435684,660984.5,0.0010231923601637107,3,1,2,3.0,4.0,2
112pvRGRwzd8qmSD1cHANqMdrb5Utpi6Hs,FALSE,0,5500,5500,1,811569,350729,811569,350729,2,0,0,0,0,0,0,0,0,0,0.0007320644216691069,1,0,1,0,0,0
112sxYiE63q2rxLY3DeJCQu5VY2WRfshDZ,FALSE,0,8333,8333,1,512640,0,512640,0,2,0,0,0,0,0,0,0,0,0,0.0007163323782234957,1,0,1,0,0,0
1124xdzsbDQTNA46yqm6dRV21ns5kkHTWi,FALSE,0,3921000,3921000,1,3966428,0,3966428,0,2,0,0,0,0,0,0,0,0,0,0.0005834305717619603,1,0,1,0,0,0
112BnFqQFYp2ZF8A33AW4Tg3HPUAeWS9DZ,FALSE,0,12312,12312,1,1.10E+11,7587669679,1.10E+11,7587669679,5289.5,721.5,0,0,0,0,0,0,0,0,0.0015772870662460567,1,0,1,0,0,0
112gYwpu2A8xj3ziMptBmRb9dCYqHrN6GF,FALSE,0,9489,9489,1,426480,0,426480,0,2,0,0,0,0,0,0,0,0,0,0.0008216926869350862,1,0,1,0,0,0
112BuUitSLN9FiNy9etkuNyjEkMtLcppo1,FALSE,0,524163,524163,1,462196.5,314503.5,462196.5,314503.5,2,0,0,0,0,0,0,0,0,0,0.0011013215859030838,1,0,1,0,0,0
113AvmUBZkxFeXxKAUBX5aKmW69tS1qRDK,FALSE,0,1101,1101,1,328020,0,328020,0,2,0,0,0,0,0,0,0,0,0,0.0008319467554076539,1,0,1,0,0,0
112wkbd3ThMBzEyw4CXWr9ZWGFSJDHxQVH,FALSE,0,12410,12410,1,631800,0,631800,0,2,0,0,0,0,0,0,0,0,0,0.001379310344827586,1,0,1,0,0,0
11111v9JgGnnP2BVvxcwXzTUJF4r2mh1,FALSE,0,2000,2000,1,27104506063,0,27104506063,0,6699,0,0,0,0,0,0,0,0,0,0.000350385423966363,1,0,1,0,0,1
113t1uuVuC6wEDMP3bncyQxAMwaLc3N11K,FALSE,1226,1226,0,2,1090058.9,2179260.763,1090058.9,2179260.763,2.2,0.6,0,20331,0,20331,0,2,0,0,0.017543859649122806,2,1,1,9.0,1.0,0
112g8wryEGppK6qbofyCo3UfaB5eGWeN3q,FALSE,0,4467,4467,1,31143,24333,31143,24333,2,0,0,0,0,0,0,0,0,0,0.003663003663003663,1,0,1,0,0,0
112YiFkFqBTEXUGwf41mLuQ2S9PQxidhBb,FALSE,0,437,437,1,33431981142,0,33432427163,0,6034,0,446021,0,0,0,0,0,0,0,0.00048192771084337347,1,0,1,0,0,1
113Vs7kv7jDrXQSBYyuvQ5dxWuwmvsq8Rt,FALSE,1.32E+11,1.32E+11,50000,44,2582166147,2117299389,2582166147,2117299389,3.285714286,2.373321104,0,15964759783,40951096905,15964765339,40951112606,6.888888889,13.13557041,5555.555556,0.029081295439524125,44,41,43,1.1951219512195121,1.5609756097560976,29
1127VKVHSwzWaVHJKirT3qS9C6cEBQm16c,FALSE,24233936,25000000,766064,2,29919644054,0,29919644054,0,569,0,0,393154453,368920517,393537485,368537485,10.5,8.5,383032,0.000936768149882904,2,1,2,0.0,0.0,1
112Umnt5hQ7YzzQLzpHnVQJUMMcofBuU4o,FALSE,0,9206,9206,1,500403.3333,405989.4296,500403.3333,405989.4296,2,0,0,0,0,0,0,0,0,0,0.0013850415512465374,1,0,1,0,0,0
113VfxebYxqoFQfyWvPf4SgSqAhtcRof67,FALSE,0,3485,3485,2,592444,6433,592444,6433,2,0,0,0,0,0,0,0,0,0,0.014492753623188406,2,0,2,0,0,1
113jDbR8dWXReZwW58qZFgzqKrKFz8iHND,FALSE,192350,192350,0,2,2166481.238,8828112.15,2166481.238,8828112.15,2.095238095,0.42591771,0,0,0,0,0,0,0,0,0.013793103448275862,2,1,1,73.0,2.0,0
113271S9ZHiUYo51dqjcXhfsmjSGY26SEa,FALSE,11185023,11185023,0,4,4.41E+11,5.99E+11,4.41E+11,5.99E+11,15720.22222,29215.38632,469974822.7,14688433,0,14688433,0,2,0,0,0.006688963210702341,4,3,3,1.0,0.3333333333333333,3
113xh6zvJ73sKdjKWTUZiGDjkw6CEj2tZd,FALSE,28364,28364,0,2,948273.6667,1238661.724,948273.6667,1238661.724,2,0,0,37252.5,37252.5,40569,33936,2.5,1.5,3316.5,0.00404040404040404,2,1,1,2.0,2.0,0
1128PRcSixkqfh7GT21vsk5ywoiCRPU68r,FALSE,0,18148,18148,1,1433140,0,1433140,0,2,0,0,0,0,0,0,0,0,0,0.000724112961622013,1,0,1,0,0,0
112eey9Qurg5f4RVSKjeys5ypeNmRMgmT2,FALSE,0,2730,2730,1,277913874,0,277913874,0,8376,0,0,0,0,0,0,0,0,0,0.0006191950464396285,1,0,1,0,0,1
112RB2fZFBCsJwoHxsyHqTNzarvs6EZkj,FALSE,0,53908385,53908385,1,100581612,0,100581612,0,2,0,0,0,0,0,0,0,0,0,0.0005370569280343716,1,0,1,0,0,0
112Wa8MuqsaBcSbLkoaSmPC8DQ99wGrUhD,FALSE,0,2710,2710,1,39831771,0,39831771,0,17,0,0,0,0,0,0,0,0,0,0.0012376237623762376,1,0,1,0,0,15
113PdJMFaLC8xsKginDqqyn4PMDtPkQFRT,FALSE,2263279,2491116,227837,8,10894380.6,12952422.72,11858700.28,12585205.15,7.48,6.705937667,964319.68,906560200,906404100,906560200,906404100,8.5,6.5,0,0.032,8,6,7,68.83333333333333,3.1666666666666665,377
113QwoaqVRLcMQ16sZtbc9YpTU4w61cjwV,FALSE,0,39548,39548,1,88022,10848,88022,10848,2,0,0,0,0,0,0,0,0,0,0.0011668611435239206,1,0,1,0,0,0
1137JwhyxXfgM1twjZgqPdBB4Kq4pg537G,FALSE,0,29170994,29170994,1,7329170994,0,7329170994,0,2,0,0,0,0,0,0,0,0,0,0.00028768699654775604,1,0,1,0,0,0
113wRQgq57X54Zf8DyS2DBaCqMoF9Lx6ip,FALSE,0,5770,5770,1,181952,0,181952,0,2,0,0,0,0,0,0,0,0,0,0.0008992805755395684,1,0,1,0,0,0
113wfagTtPgfEhw7RQrL85JCUrLjxN6DxA,FALSE,921239,921239,0,2,1312077,0,1312077,0,6,0,0,433698,433698,460279,407117,1.5,0.5,26581,0.013071895424836602,2,1,1,1.0,2.0,0
11314VGEjrN47oeetqpnc3hUogmYCxmn2E,FALSE,0,30895000,30895000,1,30910000,0,30910000,0,3,0,0,0,0,0,0,0,0,0,0.0007363770250368188,1,0,1,0,0,1
113HTf1jL9VDZ6vqW1mfa2PJKbZJPqMNn7,FALSE,0,10050,10050,1,990871139,0,990871139,0,2,0,0,0,0,0,0,0,0,0,0.006060606060606061,1,0,1,0,0,0
113Uh1cx2nT7ceXJ84hcBYBiY7dPqRmFHx,FALSE,0,10000000,10000000,1,10792600,0,10792600,0,2,0,0,0,0,0,0,0,0,0,0.0005841121495327102,1,0,1,0,0,0
113hAMs7sw7Qgg3sb2Hgnf7EZ32bEWckuY,FALSE,0,473726,473726,1,484349,0,484349,0,2,0,0,0,0,0,0,0,0,0,0.0011376564277588168,1,0,1,0,0,0
112Xncy2TV9pCH8NhNx5qZq6VG2wkuYnox,FALSE,0,10000,10000,1,4922311,0,4922311,0,2,0,0,0,0,0,0,0,0,0,0.001851851851851852,1,0,1,0,0,0
113UoDq8k6SwnSVnnmZwp1rMQubrHc3imd,FALSE,290000000,290000000,0,2,768946497,630953503,768946497,630953503,5.5,3.5,0,926064891.5,698094711.5,926064891.5,698094711.5,10.5,8.5,0,0.002347417840375587,2,1,1,2.0,2.0,3
